parameter,parameter_label,parameter_group,parameter_unit,metric,parameter_low,parameter_baseline,parameter_high,response_low,response_baseline,response_high,signed_response_span,slope_per_unit,signed_effect_pct_span,abs_effect_pct_span,low_delta_from_baseline_pct,high_delta_from_baseline_pct,direction,rank_within_metric
sprung_cg_x_m,sprung CG x,mass properties,m,ay_max,-1.0,-0.92,-0.8400000000000001,18.38715199984856,18.57517363325678,18.70861624094634,0.3214642410977824,2.0091515068611407,1.730612307829179,1.730612307829179,-1.0122200584525947,0.7183922493765844,increases_with_parameter,13
sprung_cg_x_m,sprung CG x,mass properties,m,roadwheel_angle_gradient_rad_per_mps2,-1.0,-0.92,-0.8400000000000001,0.0074916532456264584,0.007556410350109951,0.007635611745746163,0.00014395850011970478,0.0008997406257481553,1.9051175551577886,1.9051175551577886,-0.8569823697114367,1.0481351854463519,increases_with_parameter,4
sprung_cg_x_m,sprung CG x,mass properties,m,roadwheel_angle_gradient_deg_per_g,-1.0,-0.92,-0.8400000000000001,4.2108470097618,4.24724515191211,4.291762022761465,0.08091501299966541,0.5057188312479091,1.9051175551577821,1.9051175551577821,-0.8569823697114327,1.0481351854463492,increases_with_parameter,4
sprung_cg_x_m,sprung CG x,mass properties,m,handwheel_angle_gradient_rad_per_mps2,-1.0,-0.92,-0.8400000000000001,0.03076256445778769,0.0310275496973693,0.03136171416042235,0.000599149702634659,0.0037446856414666205,1.931024874598649,1.931024874598649,-0.8540321171545086,1.0769927574441405,increases_with_parameter,5
sprung_cg_x_m,sprung CG x,mass properties,m,handwheel_angle_gradient_deg_per_g,-1.0,-0.92,-0.8400000000000001,17.290769915879622,17.43971064593472,17.62753506651065,0.3367651506310274,2.104782191443922,1.9310248745986447,1.9310248745986447,-0.8540321171545209,1.0769927574441236,increases_with_parameter,5
sprung_cg_x_m,sprung CG x,mass properties,m,sideslip_gradient_rad_per_mps2,-1.0,-0.92,-0.8400000000000001,0.0005581117265433837,0.0008893884524499339,0.0012206518855708915,0.0006625401590275077,0.004140875993921925,74.49390164696386,74.49390164696386,-37.24769812268263,37.24620352428123,increases_with_parameter,1
sprung_cg_x_m,sprung CG x,mass properties,m,sideslip_gradient_deg_per_g,-1.0,-0.92,-0.8400000000000001,0.31369886162312405,0.4999001665889719,0.6860940000549213,0.3723951384317972,2.327469615198734,74.49390164696386,74.49390164696386,-37.247698122682635,37.24620352428123,increases_with_parameter,1
sprung_cg_x_m,sprung CG x,mass properties,m,understeer_gradient_rad_per_mps2,-1.0,-0.92,-0.8400000000000001,0.0005836058943168455,0.0007014129953022076,0.0008001522211265569,0.00021654632680971142,0.0013534145425606972,30.872870656810576,30.872870656810576,-16.795682682583365,14.077187974227215,increases_with_parameter,2
sprung_cg_x_m,sprung CG x,mass properties,m,understeer_gradient_deg_per_g,-1.0,-0.92,-0.8400000000000001,0.3280284143420673,0.3942444634100774,0.4497429976022974,0.1217145832602301,0.7607161453764385,30.87287065681058,30.87287065681058,-16.79568268258337,14.07718797422721,increases_with_parameter,2
sprung_cg_x_m,sprung CG x,mass properties,m,roll_gradient_deg_per_g,-1.0,-0.92,-0.8400000000000001,0.8908764739311671,0.8936183079468291,0.8964346880493116,0.0055582141181445,0.034738838238403145,0.6219897319376785,0.6219897319376785,-0.30682384092617665,0.3151658910115018,increases_with_parameter,9
sprung_cg_x_m,sprung CG x,mass properties,m,handwheel_torque_min,-1.0,-0.92,-0.8400000000000001,-17.41250904011692,-18.78883108901611,-20.21341220683026,-2.80090316671334,-17.50564479195838,-14.90727737901023,14.90727737901023,7.325213805896547,-7.582063573113683,decreases_with_parameter,3
sprung_cg_x_m,sprung CG x,mass properties,m,handwheel_torque_max,-1.0,-0.92,-0.8400000000000001,-1.759586768530364,-1.915912670053007,-2.071968316516724,-0.31238154798635986,-1.9523846749147502,-16.304581772911252,16.304581772911252,8.159343792967233,-8.145237979944019,decreases_with_parameter,5
sprung_cg_x_m,sprung CG x,mass properties,m,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,-1.0,-0.92,-0.8400000000000001,-0.41499630944929694,-0.4125041854252861,-0.4100220088079419,0.004974300641355067,0.031089379008469184,1.20587882913882,1.20587882913882,-0.6041451485980652,0.6017336805407548,increases_with_parameter,6
sprung_cg_x_m,sprung CG x,mass properties,m,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,-1.0,-0.92,-0.8400000000000001,-1.7015513238387359,-1.6919195160863945,-1.6825987729929652,0.018952550845770633,0.11845344278606651,1.1201804025294344,1.1201804025294344,-0.5692828565876992,0.5508975459417352,increases_with_parameter,7
sprung_cg_x_m,sprung CG x,mass properties,m,sideslip_gradient_velocity_slope_deg_per_g_per_mps,-1.0,-0.92,-0.8400000000000001,-0.17449731758635756,-0.18903935708124467,-0.19906177921469093,-0.024564461628333367,-0.15352788517708363,-12.994363717485633,12.994363717485633,7.692598895497345,-5.301764821988289,decreases_with_parameter,1
sprung_cg_x_m,sprung CG x,mass properties,m,understeer_gradient_velocity_slope_deg_per_g_per_mps,-1.0,-0.92,-0.8400000000000001,0.021188220254884555,0.021970533913641836,0.023830626458724597,0.002642406203840042,0.01651503877400027,12.027045925357926,12.027045925357926,-3.560740316244799,8.466305609113128,increases_with_parameter,10
sprung_cg_x_m,sprung CG x,mass properties,m,roll_gradient_velocity_slope_deg_per_g_per_mps,-1.0,-0.92,-0.8400000000000001,0.0018180869130424732,0.001918762930248763,0.001964585356074733,0.00014649844303225986,0.0009156152689516246,7.635046556442838,7.635046556442838,-5.24692319301986,2.3881233634229764,increases_with_parameter,14
sprung_cg_x_m,sprung CG x,mass properties,m,handwheel_torque_peak_abs,-1.0,-0.92,-0.8400000000000001,17.41250904011692,18.78883108901611,20.21341220683026,2.80090316671334,17.50564479195838,14.90727737901023,14.90727737901023,-7.325213805896547,7.582063573113683,increases_with_parameter,3
sprung_cg_z_m,sprung CG z,mass properties,m,metric_target_velocity_mps,0.21,0.25,0.3,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,11
sprung_cg_z_m,sprung CG z,mass properties,m,metric_source_velocity_mps,0.21,0.25,0.3,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,11
sprung_cg_z_m,sprung CG z,mass properties,m,ay_min,0.21,0.25,0.3,1.074511951228527,1.074217469796285,1.073722817934301,-0.0007891332942260298,-0.008768147713622554,-0.07346122330105853,0.07346122330105853,0.027413576908029074,-0.046047646393029454,decreases_with_parameter,11
sprung_cg_z_m,sprung CG z,mass properties,m,ay_max,0.21,0.25,0.3,18.99642942511836,18.57517363325678,18.04403724660919,-0.9523921785091716,-10.582135316768573,-5.127231633539185,5.127231633539185,2.2678430908843175,-2.8593885426548673,decreases_with_parameter,4
sprung_cg_z_m,sprung CG z,mass properties,m,roadwheel_angle_gradient_rad_per_mps2,0.21,0.25,0.3,0.007556325020000461,0.007556410350109951,0.007561007040642178,4.682020641716411e-06,5.202245157462679e-05,0.061960910336854386,0.061960910336854386,-0.001129241339948458,0.060831668996905924,increases_with_parameter,15
sprung_cg_z_m,sprung CG z,mass properties,m,roadwheel_angle_gradient_deg_per_g,0.21,0.25,0.3,4.247197190264045,4.24724515191211,4.249828822024408,0.0026316317603622963,0.029240352892914403,0.061960910336845886,0.061960910336845886,-0.0011292413399553926,0.06083166899689049,increases_with_parameter,15
sprung_cg_z_m,sprung CG z,mass properties,m,handwheel_angle_gradient_rad_per_mps2,0.21,0.25,0.3,0.031033724391961188,0.0310275496973693,0.031046799442129888,1.3075050168700336e-05,0.00014527833520778152,0.042140131258282754,0.042140131258282754,0.01990068391514705,0.062040815173429804,increases_with_parameter,15
sprung_cg_z_m,sprung CG z,mass properties,m,handwheel_angle_gradient_deg_per_g,0.21,0.25,0.3,17.44318126762608,17.43971064593472,17.450530384583345,0.007349116957264812,0.08165685508072014,0.042140131258301156,0.042140131258301156,0.019900683915124638,0.062040815173425794,increases_with_parameter,15
sprung_cg_z_m,sprung CG z,mass properties,m,sideslip_gradient_rad_per_mps2,0.21,0.25,0.3,0.0009035908443948484,0.0008893884524499339,0.0008692765695747808,-3.431427482006766e-05,-0.00038126972022297403,-3.8581875810895245,3.8581875810895245,1.5968716375608667,-2.2613159435286576,decreases_with_parameter,7
sprung_cg_z_m,sprung CG z,mass properties,m,sideslip_gradient_deg_per_g,0.21,0.25,0.3,0.5078829305653507,0.4999001665889719,0.4885958444201691,-0.019287086145181598,-0.21430095716868444,-3.8581875810895325,3.8581875810895325,1.5968716375608665,-2.261315943528666,decreases_with_parameter,7
sprung_cg_z_m,sprung CG z,mass properties,m,understeer_gradient_rad_per_mps2,0.21,0.25,0.3,0.0006888197101708848,0.0007014129953022076,0.0007034495171575562,1.4629806986671441e-05,0.00016255341096301602,2.085762180720377,2.085762180720377,-1.7954165685078223,0.2903456122125547,increases_with_parameter,13
sprung_cg_z_m,sprung CG z,mass properties,m,understeer_gradient_deg_per_g,0.21,0.25,0.3,0.3871661329935881,0.3942444634100774,0.3953891349109795,0.008223001917391393,0.09136668797101548,2.0857621807203803,2.0857621807203803,-1.7954165685078274,0.29034561221255295,increases_with_parameter,13
sprung_cg_z_m,sprung CG z,mass properties,m,roll_gradient_deg_per_g,0.21,0.25,0.3,0.8160130188390803,0.8936183079468291,0.9924045966857352,0.17639157784665493,1.9599064205183883,19.739029099787686,19.739029099787686,-8.684388895976642,11.054640203811045,increases_with_parameter,1
sprung_cg_z_m,sprung CG z,mass properties,m,handwheel_torque_min,0.21,0.25,0.3,-18.98843971350257,-18.78883108901611,-18.59011333649609,0.3983263770064802,4.4258486334053355,2.120016807428433,2.120016807428433,-1.0623791524910196,1.0576376549374134,increases_with_parameter,8
sprung_cg_z_m,sprung CG z,mass properties,m,handwheel_torque_max,0.21,0.25,0.3,-1.937299879848232,-1.915912670053007,-1.88892875098241,0.048371128865821955,0.5374569873980217,2.5247042635029753,2.5247042635029753,-1.1162935623069554,1.4084107011960199,increases_with_parameter,10
sprung_cg_z_m,sprung CG z,mass properties,m,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.21,0.25,0.3,-0.41256253465809506,-0.4125041854252861,-0.4126257103623015,-6.317570420644181e-05,-0.0007019522689604645,-0.015315166836745797,0.015315166836745797,-0.014145125036439237,-0.029460291873185034,decreases_with_parameter,16
sprung_cg_z_m,sprung CG z,mass properties,m,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.21,0.25,0.3,-1.6923201557113896,-1.6919195160863945,-1.69240551467269,-8.535896130035248e-05,-0.0009484329033372498,-0.005045095850528258,0.005045095850528258,-0.02367959120903534,-0.0287246870595636,decreases_with_parameter,16
sprung_cg_z_m,sprung CG z,mass properties,m,sideslip_gradient_velocity_slope_deg_per_g_per_mps,0.21,0.25,0.3,-0.18801539298877545,-0.18903935708124467,-0.18941749286681397,-0.0014020998780385208,-0.015578887533761342,-0.7416973373623627,0.7416973373623627,0.5416671471375876,-0.20003019022477517,decreases_with_parameter,10
sprung_cg_z_m,sprung CG z,mass properties,m,understeer_gradient_velocity_slope_deg_per_g_per_mps,0.21,0.25,0.3,0.022078650063237112,0.021970533913641836,0.022277296011408862,0.00019864594817175021,0.002207177201908336,0.9041471133680914,0.9041471133680914,0.49209614122369855,1.39624325459179,increases_with_parameter,16
sprung_cg_z_m,sprung CG z,mass properties,m,roll_gradient_velocity_slope_deg_per_g_per_mps,0.21,0.25,0.3,0.0012812766196227995,0.001918762930248763,0.00198771274705566,0.0007064361274328604,0.007849290304809561,36.817269934502676,36.817269934502676,-33.22381835588803,3.5934515786146486,increases_with_parameter,8
sprung_cg_z_m,sprung CG z,mass properties,m,handwheel_torque_peak_abs,0.21,0.25,0.3,18.98843971350257,18.78883108901611,18.59011333649609,-0.3983263770064802,-4.4258486334053355,-2.120016807428433,2.120016807428433,1.0623791524910196,-1.0576376549374134,decreases_with_parameter,8
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,metric_target_velocity_mps,100000.0,300000.0,600000.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,12
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,metric_source_velocity_mps,100000.0,300000.0,600000.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,12
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,ay_min,100000.0,300000.0,600000.0,1.073055313441123,1.074217469796285,1.074523115869778,0.001467802428654963,2.9356048573099257e-09,0.13663922528957917,0.13663922528957917,-0.10818632053921334,0.028452904750365823,increases_with_parameter,10
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,ay_max,100000.0,300000.0,600000.0,18.37905744141072,18.57517363325678,18.62803552140041,0.24897807998969057,4.979561599793811e-07,1.3403809025177726,1.3403809025177726,-1.055797354674189,0.28458354784358353,increases_with_parameter,14
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,roadwheel_angle_gradient_rad_per_mps2,100000.0,300000.0,600000.0,0.007564924680952409,0.007556410350109951,0.0075534831247864465,-1.1441556165962298e-05,-2.2883112331924596e-11,-0.15141523072255883,0.15141523072255883,0.11267692525901497,-0.038738305463543864,decreases_with_parameter,10
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,roadwheel_angle_gradient_deg_per_g,100000.0,300000.0,600000.0,4.252030817157497,4.24724515191211,4.2455998411113764,-0.006430976046120307,-1.2861952092240613e-08,-0.15141523072255628,0.15141523072255628,0.11267692525900724,-0.03873830546354903,decreases_with_parameter,10
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,handwheel_angle_gradient_rad_per_mps2,100000.0,300000.0,600000.0,0.031061602251734138,0.0310275496973693,0.03102096137615209,-4.0640875582049346e-05,-8.128175116409869e-11,-0.1309831938984699,0.1309831938984699,0.10974941526795984,-0.021233778630510076,decreases_with_parameter,10
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,handwheel_angle_gradient_deg_per_g,100000.0,300000.0,600000.0,17.458850626393055,17.43971064593472,17.43600753638236,-0.022843090010695732,-4.568618002139147e-08,-0.13098319389846394,0.13098319389846394,0.10974941526794033,-0.021233778630523614,decreases_with_parameter,10
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,sideslip_gradient_rad_per_mps2,100000.0,300000.0,600000.0,0.0008937721200488229,0.0008893884524499339,0.0008879170355977955,-5.855084451027366e-06,-1.1710168902054731e-11,-0.6583270150291235,0.6583270150291235,0.49288559872951077,-0.16544141629961276,decreases_with_parameter,14
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,sideslip_gradient_deg_per_g,100000.0,300000.0,600000.0,0.5023641025181138,0.4999001665889719,0.49907312467328296,-0.0032909778448308447,-6.58195568966169e-09,-0.6583270150291335,0.6583270150291335,0.49288559872951615,-0.1654414162996174,decreases_with_parameter,14
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,understeer_gradient_rad_per_mps2,100000.0,300000.0,600000.0,0.0007019670247577818,0.0007014129953022076,0.0006884230162848382,-1.3544008472943583e-05,-2.7088016945887165e-11,-1.9309605843712767,1.9309605843712767,0.07898762345221429,-1.8519729609190623,decreases_with_parameter,14
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,understeer_gradient_deg_per_g,100000.0,300000.0,600000.0,0.394555867742317,0.3942444634100774,0.3869431625478023,-0.0076127051945146795,-1.522541038902936e-08,-1.930960584371288,1.930960584371288,0.07898762345222181,-1.8519729609190663,decreases_with_parameter,14
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,roll_gradient_deg_per_g,100000.0,300000.0,600000.0,0.9204287877601325,0.8936183079468291,0.8866173343478511,-0.03381145341228142,-6.762290682456284e-08,-3.783657195874419,3.783657195874419,3.000216040213297,-0.7834411556611218,decreases_with_parameter,7
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,handwheel_torque_min,100000.0,300000.0,600000.0,-18.75370730085152,-18.78883108901611,-18.79899254510145,-0.045285244249928525,-9.057048849985704e-08,-0.2410221478674218,0.2410221478674218,0.18693971965676623,-0.054082428210655564,decreases_with_parameter,13
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,handwheel_torque_max,100000.0,300000.0,600000.0,-1.895229966040552,-1.915912670053007,-1.92157940948523,-0.026349443444678045,-5.269888688935609e-08,-1.375294597532415,1.375294597532415,1.0795222734177463,-0.2957723241146685,decreases_with_parameter,11
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,100000.0,300000.0,600000.0,-0.4129862838989512,-0.4125041854252861,-0.41260887879715197,0.00037740510179923303,7.548102035984661e-10,0.0914912175764068,0.0914912175764068,-0.11687117142049278,-0.025379953844085982,increases_with_parameter,15
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,100000.0,300000.0,600000.0,-1.6938732486219197,-1.6919195160863945,-1.6924712046244457,0.0014020439974740118,2.8040879949480235e-09,0.08286706218255001,0.08286706218255001,-0.11547431878109843,-0.03260725659854842,increases_with_parameter,15
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,sideslip_gradient_velocity_slope_deg_per_g_per_mps,100000.0,300000.0,600000.0,-0.18818873425468774,-0.18903935708124467,-0.18868587006395068,-0.0004971358092629441,-9.942716185258882e-10,-0.26298005713661354,0.26298005713661354,0.44997128623927324,0.18699122910265972,decreases_with_parameter,13
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,understeer_gradient_velocity_slope_deg_per_g_per_mps,100000.0,300000.0,600000.0,0.021880752045153322,0.021970533913641836,0.02231069153466249,0.00042993948950916655,8.598789790183331e-10,1.9568914037278384,1.9568914037278384,-0.40864673039542027,1.5482446733324182,increases_with_parameter,15
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,roll_gradient_velocity_slope_deg_per_g_per_mps,100000.0,300000.0,600000.0,0.0012406223576390582,0.001918762930248763,0.0020481415655651206,0.0008075192079260625,1.615038415852125e-09,42.08540800928281,42.08540800928281,-35.342592975870424,6.742815033412383,increases_with_parameter,7
torsional_stiffness_n_m_per_rad,body torsional stiffness,structure,N*m/rad,handwheel_torque_peak_abs,100000.0,300000.0,600000.0,18.75370730085152,18.78883108901611,18.79899254510145,0.045285244249928525,9.057048849985704e-08,0.2410221478674218,0.2410221478674218,-0.18693971965676623,0.054082428210655564,increases_with_parameter,13
aero_downforce_scale,aero downforce scale,aero,scale,metric_target_velocity_mps,0.65,1.0,1.35,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,13
aero_downforce_scale,aero downforce scale,aero,scale,metric_source_velocity_mps,0.65,1.0,1.35,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,13
aero_downforce_scale,aero downforce scale,aero,scale,ay_min,0.65,1.0,1.35,1.084443139444951,1.074217469796285,1.065509833912618,-0.018933305532332856,-0.027047579331904076,-1.7625207245906525,1.7625207245906525,0.9519180181090522,-0.8106027064816003,decreases_with_parameter,6
aero_downforce_scale,aero downforce scale,aero,scale,ay_max,0.65,1.0,1.35,18.81721257396939,18.57517363325678,18.34376787015531,-0.4734447038140779,-0.676349576877254,-2.5488036513770607,2.5488036513770607,1.303023839730163,-1.2457798116468977,decreases_with_parameter,10
aero_downforce_scale,aero downforce scale,aero,scale,roadwheel_angle_gradient_rad_per_mps2,0.65,1.0,1.35,0.007465395943319918,0.007556410350109951,0.007633972103881167,0.00016857616056124847,0.00024082308651606922,2.2309026740295486,2.2309026740295486,-1.2044661760422826,1.026436497987266,increases_with_parameter,3
aero_downforce_scale,aero downforce scale,aero,scale,roadwheel_angle_gradient_deg_per_g,0.65,1.0,1.35,4.196088520643733,4.24724515191211,4.29084042631033,0.0947519056665973,0.13535986523799615,2.230902674029541,2.230902674029541,-1.2044661760422792,1.0264364979872618,increases_with_parameter,3
aero_downforce_scale,aero downforce scale,aero,scale,handwheel_angle_gradient_rad_per_mps2,0.65,1.0,1.35,0.03064139043404195,0.0310275496973693,0.031351092302496324,0.0007097018684543745,0.0010138598120776777,2.2873281176777787,2.2873281176777787,-1.2445689946315384,1.0427591230462403,increases_with_parameter,4
aero_downforce_scale,aero downforce scale,aero,scale,handwheel_angle_gradient_deg_per_g,0.65,1.0,1.35,17.22266141448196,17.43971064593472,17.621564819728068,0.39890340524610934,0.5698620074944418,2.287328117677776,2.287328117677776,-1.2445689946315555,1.0427591230462203,increases_with_parameter,4
aero_downforce_scale,aero downforce scale,aero,scale,sideslip_gradient_rad_per_mps2,0.65,1.0,1.35,0.0007954260449836186,0.0008893884524499339,0.000963059760231118,0.0001676337152474994,0.00023947673606785627,18.848200107133273,18.848200107133273,-10.564833308492355,8.283366798640918,increases_with_parameter,5
aero_downforce_scale,aero downforce scale,aero,scale,sideslip_gradient_deg_per_g,0.65,1.0,1.35,0.44708654727997144,0.4999001665889719,0.5413087310145533,0.09422218373458191,0.1346031196208313,18.848200107133252,18.848200107133252,-10.564833308492355,8.283366798640898,increases_with_parameter,5
aero_downforce_scale,aero downforce scale,aero,scale,understeer_gradient_rad_per_mps2,0.65,1.0,1.35,0.0005100596300108077,0.0007014129953022076,0.000777537180554133,0.00026747755054332524,0.0003821107864904646,38.13410249521839,38.13410249521839,-27.28112632258178,10.85297617263661,increases_with_parameter,1
aero_downforce_scale,aero downforce scale,aero,scale,understeer_gradient_deg_per_g,0.65,1.0,1.35,0.28669013332738946,0.3942444634100774,0.43703172108591215,0.1503415877585227,0.21477369679788955,38.13410249521839,38.13410249521839,-27.281126322581784,10.852976172636607,increases_with_parameter,1
aero_downforce_scale,aero downforce scale,aero,scale,roll_gradient_deg_per_g,0.65,1.0,1.35,0.8858224163323306,0.8936183079468291,0.902252182402426,0.016429766070095386,0.02347109438585055,1.838566412973823,1.838566412973823,-0.8723961388403327,0.9661702741334902,increases_with_parameter,8
aero_downforce_scale,aero downforce scale,aero,scale,handwheel_torque_min,0.65,1.0,1.35,-18.78546031659788,-18.78883108901611,-18.77160499620045,0.013855320397432536,0.01979331485347505,0.07374232240308079,0.07374232240308079,0.01794029869266212,0.0916826210957429,increases_with_parameter,15
aero_downforce_scale,aero downforce scale,aero,scale,handwheel_torque_max,0.65,1.0,1.35,-1.942524300233087,-1.915912670053007,-1.891050536783948,0.0514737634491389,0.07353394778448413,2.6866445560754495,2.6866445560754495,-1.3889792888808343,1.2976652671946152,increases_with_parameter,8
aero_downforce_scale,aero downforce scale,aero,scale,roadwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.65,1.0,1.35,-0.4150692551357096,-0.4125041854252861,-0.41151077675247116,0.003558478383238417,0.005083540547483453,0.8626526733467383,0.8626526733467383,-0.6218287719381372,0.24082390140860105,increases_with_parameter,8
aero_downforce_scale,aero downforce scale,aero,scale,handwheel_angle_gradient_velocity_slope_deg_per_g_per_mps,0.65,1.0,1.35,-1.7025233486145455,-1.6919195160863945,-1.6875309940400331,0.014992354574512312,0.021417649392160443,0.886115115522242,0.886115115522242,-0.6267338621803296,0.2593812533419124,increases_with_parameter,8
aero_downforce_scale,aero downforce scale,aero,scale,sideslip_gradient_velocity_slope_deg_per_g_per_mps,0.65,1.0,1.35,-0.1904635046311872,-0.18903935708124467,-0.18546599832064117,0.004997506310546018,0.007139294729351454,2.6436327269131623,2.6436327269131623,-0.7533603435449993,1.890272383368163,increases_with_parameter,3
aero_downforce_scale,aero downforce scale,aero,scale,understeer_gradient_velocity_slope_deg_per_g_per_mps,0.65,1.0,1.35,0.020962960306150382,0.021970533913641836,0.024110346670249992,0.00314738636409961,0.004496266234428014,14.325488749935888,14.325488749935888,-4.586022403696965,9.739466346238922,increases_with_parameter,8
aero_downforce_scale,aero downforce scale,aero,scale,roll_gradient_velocity_slope_deg_per_g_per_mps,0.65,1.0,1.35,0.0005733280949253514,0.001918762930248763,0.003244562421202083,0.0026712343262767315,0.0038160490375381876,139.21648600592945,139.21648600592945,-70.11990976649622,69.09657623943325,increases_with_parameter,4
aero_downforce_scale,aero downforce scale,aero,scale,handwheel_torque_peak_abs,0.65,1.0,1.35,18.78546031659788,18.78883108901611,18.77160499620045,-0.013855320397432536,-0.01979331485347505,-0.07374232240308079,0.07374232240308079,-0.01794029869266212,-0.0916826210957429,decreases_with_parameter,15
aero_drag_scale,aero drag scale,aero,scale,metric_target_velocity_mps,0.75,1.0,1.25,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,14
aero_drag_scale,aero drag scale,aero,scale,metric_source_velocity_mps,0.75,1.0,1.25,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,flat_or_failed,14
aero_drag_scale,aero drag scale,aero,scale,ay_min,0.75,1.0,1.25,1.084721208997428,1.074217469796285,1.063792022487603,-0.020929186509825115,-0.04185837301965023,-1.9483193206487448,1.9483193206487448,0.9778037963891099,-0.9705155242596349,decreases_with_parameter,5
aero_drag_scale,aero drag scale,aero,scale,ay_max,0.75,1.0,1.25,18.55372931262096,18.57517363325678,18.59545071642016,0.041721403799201084,0.08344280759840217,0.22460841886561725,0.22460841886561725,-0.11544613826612586,0.10916228059949139,increases_with_parameter,16
aero_drag_scale,aero drag scale,aero,scale,roadwheel_angle_gradient_rad_per_mps2,0.75,1.0,1.25,0.0075369132796314145,0.007556410350109951,0.007581337491613288,4.44242119818734e-05,8.88484239637468e-05,0.5879009995960185,0.5879009995960185,-0.258020271202619,0.3298807283933995,increases_with_parameter,7
aero_drag_scale,aero drag scale,aero,scale,roadwheel_angle_gradient_deg_per_g,0.75,1.0,1.25,4.236286398452506,4.24724515191211,4.26125599515589,0.024969596703384056,0.04993919340676811,0.5879009995960026,0.5879009995960026,-0.25802027120261684,0.32988072839338584,increases_with_parameter,7
aero_drag_scale,aero drag scale,aero,scale,handwheel_angle_gradient_rad_per_mps2,0.75,1.0,1.25,0.030947663047708192,0.0310275496973693,0.031136813467823075,0.0001891504201148829,0.0003783008402297658,0.6096208755115464,0.6096208755115464,-0.2574700562573933,0.35215081925415315,increases_with_parameter,9
aero_drag_scale,aero drag scale,aero,scale,handwheel_angle_gradient_deg_per_g,0.75,1.0,1.25,17.3948086131235,17.43971064593472,17.50112472984993,0.10631611672642904,0.2126322334528581,0.6096208755115546,0.6096208755115546,-0.2574700562574182,0.35215081925413644,increases_with_parameter,9
aero_drag_scale,aero drag scale,aero,scale,sideslip_gradient_rad_per_mps2,0.75,1.0,1.25,0.0008780934818518532,0.0008893884524499339,0.0009000887849541923,2.199530310233915e-05,4.39906062046783e-05,2.473081704822036,2.473081704822036,-1.2699704574494226,1.2031112473726133,increases_with_parameter,9
aero_drag_scale,aero drag scale,aero,scale,sideslip_gradient_deg_per_g,0.75,1.0,1.25,0.4935515821565515,0.4999001665889719,0.5059145217188382,0.012362939562286734,0.02472587912457347,2.473081704822034,2.473081704822034,-1.2699704574494288,1.203111247372605,increases_with_parameter,9
aero_drag_scale,aero drag scale,aero,scale,understeer_gradient_rad_per_mps2,0.75,1.0,1.25,0.0007051030922276231,0.0007014129953022076,0.0007020154177579018,-3.0876744697213177e-06,-6.1753489394426354e-06,-0.44020776495465075,0.44020776495465075,0.5260947473357819,0.08588698238113107,decreases_with_parameter,16
