candidate_id,label,source,brand,model,family,tire_size,rim_width_in,pressure_psi,is_reference,path,reference_unloaded_radius_m,architecture_unloaded_radius_m,architecture_radius_delta_m,architecture_radius_delta_mm,architecture_cg_height_m,architecture_cg_height_delta_pct,architecture_tire_width_m,architecture_rim_radius_m,architecture_rim_width_m,max_lateral_g__05mps,max_accel_g__05mps,max_brake_g__05mps,ggv_area_g2__05mps,max_lateral_g__10mps,max_accel_g__10mps,max_brake_g__10mps,ggv_area_g2__10mps,max_lateral_g__15mps,max_accel_g__15mps,max_brake_g__15mps,ggv_area_g2__15mps,max_lateral_g__20mps,max_accel_g__20mps,max_brake_g__20mps,ggv_area_g2__20mps,max_lateral_g__25mps,max_accel_g__25mps,max_brake_g__25mps,ggv_area_g2__25mps,mean_max_lateral_g,mean_max_accel_g,mean_max_brake_g,mean_ggv_area_g2,fz_min_seen_n,fz_max_seen_n,fz_range_exceeded,fz_max_excess_pct,use_mode,fnomin_n,fzmin_n,fzmax_n,unloaded_radius_m,width_m,rim_width_m,vertical_stiffness_n_per_m,vertical_damping_n_s_per_m,mu_y,mu_x,mu_x_to_y,ky_norm_per_rad,kx_norm,sigma_alpha_m,sigma_kappa_m,lateral_nrmse,longitudinal_nrmse,fx_combined_nrmse,fy_combined_nrmse,lateral_relaxation_sigma_rmse_m,longitudinal_combined_source,lateral_relaxation_source,notes,standardsim_status,status,variant_dir,elapsed_s,ay_max,roadwheel_angle_gradient_deg_per_g,handwheel_angle_gradient_deg_per_g,sideslip_gradient_deg_per_g,understeer_gradient_deg_per_g,roll_gradient_deg_per_g,handwheel_torque_peak_abs,n_cases,n_successful_cases,n_failed_cases,standard_sweep_max_ay_mps2,metric_target_velocity_mps,metric_source_velocity_mps,mean_curvature_error_pct,max_curvature_error_pct,mean_abs_rad_error,max_abs_rad_error,mean_abs_ay_command_error_mps2,p95_abs_ay_command_error_mps2,max_abs_ay_command_error_mps2,roadwheel_fit_nrmse,handwheel_fit_nrmse,steer_excess_fit_nrmse,roll_fit_nrmse,sideslip_fit_nrmse,standardsim_quality_status,standardsim_quality_flags,ay_max_g,envelope_score_part_mean_max_lateral_g,envelope_score_part_max_lateral_g__25mps,envelope_score_part_mean_ggv_area_g2,envelope_score_part_mean_max_accel_g,envelope_score_part_mean_max_brake_g,envelope_score,envelope_rank,sideslip_gradient_abs_deg_per_g,standardsim_ay_score,standardsim_understeer_target_score,standardsim_roll_score,standardsim_sideslip_score,standardsim_torque_score,standardsim_score,integrated_design_score,response_flags,integrated_rank,temperature_status,transient_run,transient_pressure_psi,transient_temperature_samples,transient_elapsed_time_min_s,transient_elapsed_time_max_s,transient_tread_mean_c,transient_tread_peak_c,transient_tread_start_c,transient_tread_end_c,transient_tread_rise_c,transient_tread_inner_mean_c,transient_tread_center_mean_c,transient_tread_outer_mean_c,transient_tread_inner_minus_outer_c,transient_surface_spread_mean_c,transient_rim_temp_mean_c,transient_ambient_temp_mean_c,degradation_status,degradation_pressure_psi,degradation_note,degradation_corner_status,degradation_corner_initial_runs,degradation_corner_final_runs,degradation_corner_samples_initial,degradation_corner_samples_final,degradation_corner_initial_peak_mu_y,degradation_corner_final_peak_mu_y,degradation_corner_peak_mu_y_delta_pct,degradation_corner_initial_ky_norm_per_rad,degradation_corner_final_ky_norm_per_rad,degradation_corner_ky_delta_pct,degradation_corner_initial_tread_mean_c,degradation_corner_final_tread_mean_c,degradation_corner_tread_delta_c,degradation_drive_status,degradation_drive_initial_runs,degradation_drive_final_runs,degradation_drive_samples_initial,degradation_drive_samples_final,degradation_drive_initial_peak_mu_x,degradation_drive_final_peak_mu_x,degradation_drive_peak_mu_x_delta_pct,degradation_drive_initial_kx_norm,degradation_drive_final_kx_norm,degradation_drive_kx_delta_pct,degradation_drive_initial_tread_mean_c,degradation_drive_final_tread_mean_c,degradation_drive_tread_delta_c
current_hybrid_reference,current hybrid reference,current_reference,Current,Hybrid,Current Hybrid,16x7.5-10,7.0,12.0,1,vehicles/current/tires/16x7p5_10_12psi.tir,0.2032,0.2032,0.0,0.0,0.27961567837774426,0.0,0.1905,0.127,0.1778,1.5675,1.4400000000000002,1.692,6.74139,1.6624999999999999,1.425,1.764,7.2360074999999995,1.7575,1.3950000000000002,1.89,8.006219999999999,1.9,1.3350000000000002,2.052,9.082807500000001,2.09,1.065,2.286,9.92199,1.7954999999999999,1.332,1.9367999999999999,8.197683,185.8509041194717,1396.8934509736375,0,0.0,14.0,650.0,100.0,1800.0,0.2032,0.1905,0.1778,100000.0,100.0,2.40275,2.597991,nan,38.00487325809789,55.079922,3.330134,0.0,nan,nan,nan,nan,nan,hybrid_reference,hybrid_reference,Existing vehicle target/reference tire.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/01_current_hybrid_reference,0.022136629093438387,15.60545460335523,4.260424454565613,17.47769541017973,0.4587781774655417,0.44882119484861166,0.8895542755581375,18.14335978495898,4.0,3.0,1.0,8.0,15.0,15.0,166.2953759949132,256.1871389967788,17.31253867626747,27.77387886354258,5.948489633108825,7.660609400554249,7.6641980161965995,0.0008690936632578652,0.0007937920724465807,0.012940066935765736,0.00034131170119017657,0.013936545410333059,fail,failed_maneuver,1.5913135069932374,0.5645161290322579,0.5333333333333332,0.963921455504502,1.0,1.5730337078651666,0.802531046490599,,0.4587781774655417,nan,nan,nan,nan,nan,nan,nan,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round_9_Goodyear_D0571_18p0x6p5_10_6in_10psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 6in 10 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,6.0,10.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_6in_10psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1524,1.6149999999999998,1.4400000000000002,1.4580000000000002,6.290805000000001,1.71,1.425,1.5300000000000002,6.726427499999999,1.8049999999999997,1.3950000000000002,1.6380000000000003,7.5047625,1.9474999999999998,1.3350000000000002,1.8,8.5481475,2.1374999999999997,1.065,2.016,9.393457499999998,1.8429999999999995,1.332,1.6884000000000001,7.692719999999999,153.64963980845863,1390.5616252254574,1,8.439576486417678,14.0,657.91,174.44135,1282.33775,0.2286,0.1651,0.1524,100000.0,100.0,2.65280546,2.41529483,0.9104681313495185,48.68713834756849,50.1482339,0.360840414975396,0.2385468054690571,0.013111285896283478,0.024645171469247818,0.05505056056195515,0.06143956819760753,0.09412028283974032,direct_drive_brake,transient_step_steer_fit,Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_fit.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/02_Round_9_Goodyear_D0571_18p0x6p5_10_6in_10psi_MF52_UM14,0.021674928022548556,22.81065125052038,3.0121750650986834,12.399080809730279,-0.3855445152268064,-0.41752125750969354,0.9829079558739924,23.2524676997436,4.0,4.0,0.0,8.0,15.0,15.0,234.36855114857516,724.1700025150752,40.29763780256121,203.6723447521137,8.134677870952515,14.00297693905971,14.81065125052038,0.16801575358310902,0.16745659952621347,0.19683789624598497,0.11930777908302767,0.240843863971688,fail,roadwheel_fit_nrmse_high;steer_excess_fit_nrmse_high;sideslip_fit_nrmse_high,2.3260390908740884,0.6451612903225799,0.5999999999999998,0.7813858611666284,1.0,0.7977528089887636,0.7209281978034363,11,0.3855445152268064,nan,nan,nan,nan,nan,nan,nan,ok,,ok,33,10.0,18999,378.13,578.008,31.799592434689544,33.06666666666667,32.45299649122807,32.15300701754386,-0.2999894736842137,31.414360229485766,31.814430233170167,32.1699868414127,-0.7556266119269434,0.9449534186009789,33.33041002158008,26.721465340281068,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,34,35,20066,19161,2.704230861740975,2.675630843470393,-1.0576026875223699,40.27596086704772,39.284544449898156,-2.4615586960724887,60.81006910528589,61.59657916253501,0.7865100572491173,ok,75,76,9060,9504,2.7202897015751155,2.464349209818712,-9.40857481496208,38.11312473485579,35.01032620115558,-8.141023742570736,66.3802557027226,67.51852939113357,1.138273688410976
Round_9_Goodyear_D0571_18p0x6p5_10_6in_12psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 6in 12 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,6.0,12.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_6in_12psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1524,1.5675,1.4400000000000002,1.4400000000000002,6.0713550000000005,1.6149999999999998,1.425,1.5120000000000002,6.4864575,1.7575,1.3950000000000002,1.6200000000000003,7.20138,1.9,1.3350000000000002,1.782,8.206860000000002,2.09,1.065,1.98,9.0389175,1.786,1.332,1.6668000000000003,7.400994,161.60553734238596,1383.7220417731864,1,10.892712730835724,14.0,667.33,170.96,1247.8025,0.2286,0.1651,0.1524,100000.0,100.0,2.52958663,2.35794457,0.9321462020852,48.87008471332108,54.4586745,0.26990410942456483,0.23569768923870751,0.013674371622911175,0.03332421779457174,0.04930856817033958,0.06527027360647207,0.10379398910295544,direct_drive_brake,transient_step_steer_fit,Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_fit.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/03_Round_9_Goodyear_D0571_18p0x6p5_10_6in_12psi_MF52_UM14,0.02365723403636366,15.96250864762939,4.112496668784088,16.870086113239612,0.22139294318425462,0.30413722166217666,0.9977815430533921,22.2386371501324,4.0,4.0,0.0,8.0,15.0,15.0,185.73005652434486,339.24218920947965,18.545027620188602,30.01501869235781,6.241424232609852,8.043079756019164,8.04688163390958,0.0007779795723656485,0.0007013808673976022,0.023728980416117623,0.0011415362945810413,0.023568567166084464,ok,ok,1.6277228867788074,0.5483870967741936,0.5333333333333332,0.6759318401912101,1.0,0.7303370786516855,0.6406188184506054,24,0.22139294318425462,nan,0.9020686108310884,0.998890771526696,0.7914020764099312,0.5583266498434971,0.8525795499726202,0.7148050744833105,ok,19,ok,33,12.0,20199,0.15,363.01,32.518967110583034,34.1,28.350765676567658,32.75922112211221,4.408455445544551,31.969108866775585,32.34237784048715,33.24541462448636,-1.2763057577107777,1.492505074508639,33.406266646863706,26.812162483291253,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,34,35,20066,19161,2.704230861740975,2.675630843470393,-1.0576026875223699,40.27596086704772,39.284544449898156,-2.4615586960724887,60.81006910528589,61.59657916253501,0.7865100572491173,ok,75,76,9060,9504,2.7202897015751155,2.464349209818712,-9.40857481496208,38.11312473485579,35.01032620115558,-8.141023742570736,66.3802557027226,67.51852939113357,1.138273688410976
Round_9_Goodyear_D0571_18p0x6p5_10_6in_14psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 6in 14 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,6.0,14.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_6in_14psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1524,1.5199999999999998,1.4400000000000002,1.3860000000000001,5.7666900000000005,1.5675,1.425,1.4580000000000002,6.172245,1.71,1.3950000000000002,1.5660000000000003,6.866362500000001,1.8524999999999998,1.3350000000000002,1.728,7.833082500000001,2.0425,1.065,1.926,8.624955,1.7384999999999997,1.332,1.6128,7.052667,161.60553734238596,1368.9265607869881,1,9.918281192710905,14.0,680.36,168.0983,1245.4039,0.2286,0.1651,0.1524,100000.0,100.0,2.4207934,2.22876847,0.9206768615611725,46.912194457663,41.6127472,0.2811786640667853,0.2291506042689479,0.011989344777308583,0.022032713019267774,0.03851045503602147,0.05787998111058508,0.0701835729542013,direct_drive_brake,transient_step_steer_fit,Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_fit.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/04_Round_9_Goodyear_D0571_18p0x6p5_10_6in_14psi_MF52_UM14,0.07156762399245054,15.4887310102589,4.298824096343542,17.630779062280997,0.5299791156878585,0.49817785474243537,0.9981352923920187,22.4076632525614,4.0,4.0,0.0,8.0,15.0,15.0,177.97607100588496,312.9419718724585,17.669949799862437,27.75606718331422,6.036533540321041,7.750344254620242,7.756968639424599,0.0024835988943047826,0.0023965664466143286,0.028239250912051553,0.0007423843236672476,0.006701535537423627,ok,ok,1.5794110129615009,0.46774193548387055,0.46666666666666673,0.5500175138565512,1.0,0.5617977528089881,0.5507271644977246,39,0.5299791156878585,nan,0.9990889273712177,0.9990676461960093,0.49446440993061225,0.5491170822045599,0.8306629268142959,0.6487046813085247,ok,30,ok,33,14.0,19556,593.128,798.572,32.03839009340697,32.56666666666666,32.175207907293796,31.91767893660532,-0.257528970688476,31.943099815913275,31.691053896502353,32.48101656780528,-0.5379167518920023,0.8562461648598891,32.90635252607895,26.936206790754753,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,34,35,20066,19161,2.704230861740975,2.675630843470393,-1.0576026875223699,40.27596086704772,39.284544449898156,-2.4615586960724887,60.81006910528589,61.59657916253501,0.7865100572491173,ok,75,76,9060,9504,2.7202897015751155,2.464349209818712,-9.40857481496208,38.11312473485579,35.01032620115558,-8.141023742570736,66.3802557027226,67.51852939113357,1.138273688410976
Round_9_Goodyear_D0571_18p0x6p5_10_6in_8psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 6in 8 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,6.0,8.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_6in_8psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1524,1.6624999999999999,1.4400000000000002,1.4220000000000002,6.405374999999999,1.7575,1.425,1.4940000000000002,6.845272500000001,1.8524999999999998,1.3950000000000002,1.6020000000000003,7.6361475,1.9949999999999999,1.3350000000000002,1.764,8.691075000000001,2.2325,1.065,1.98,9.546502499999999,1.9,1.332,1.6524,7.8248745,153.64963980845863,1388.2581475809784,1,0.0,14.0,642.52,177.9918,1389.1148,0.2286,0.1651,0.1524,100000.0,100.0,2.78726867,2.33884518,0.839117235153366,42.05771321983146,54.4837374,0.3836361470641926,0.23474117102795153,0.01232236336785777,0.030411299922737046,0.07088413928820772,0.07891405313586765,nan,direct_drive_brake,"transient_step_steer_pressure_extrapolated_from:10,12,14","Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_pressure_extrapolated_from:10,12,14.",ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/05_Round_9_Goodyear_D0571_18p0x6p5_10_6in_8psi_MF52_UM14,0.02205413405317813,16.96064438981043,3.961670411625737,16.24838344768052,-0.655849853770634,0.11239098771676811,0.955439110927405,19.01593528377078,4.0,4.0,0.0,8.0,15.0,15.0,201.6194024513244,380.0482956681687,23.904783501922314,39.79160762616834,7.102727788585595,9.783311095318199,10.24323403465614,0.022693037850577115,0.022517418045451633,0.15497660309994252,0.00886356821688503,0.03672793577256547,fail,steer_excess_fit_nrmse_high,1.7295044066842837,0.7419354838709676,0.7333333333333334,0.8291574804772012,1.0,0.6853932584269659,0.7821727819835023,7,0.655849853770634,nan,nan,nan,nan,nan,nan,nan,ok,,,,,,,,,,,,,,,,,,,,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,34,35,20066,19161,2.704230861740975,2.675630843470393,-1.0576026875223699,40.27596086704772,39.284544449898156,-2.4615586960724887,60.81006910528589,61.59657916253501,0.7865100572491173,ok,75,76,9060,9504,2.7202897015751155,2.464349209818712,-9.40857481496208,38.11312473485579,35.01032620115558,-8.141023742570736,66.3802557027226,67.51852939113357,1.138273688410976
Round_9_Goodyear_D0571_18p0x6p5_10_7in_10psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 7in 10 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,7.0,10.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_7in_10psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1778,1.6149999999999998,1.4400000000000002,1.4400000000000002,6.2178450000000005,1.71,1.425,1.4940000000000002,6.643777499999999,1.8049999999999997,1.3950000000000002,1.6200000000000003,7.4269575,1.9474999999999998,1.3350000000000002,1.782,8.464357500000002,2.1374999999999997,1.065,1.98,9.307102499999997,1.8429999999999995,1.332,1.6632000000000002,7.612008,157.4297279816186,1385.9546699364994,1,11.336147349012435,14.0,670.425,198.5224,1244.838,0.2286,0.1651,0.1778,100000.0,100.0,2.66054916,2.42455605,0.9112990981155185,53.52933034288403,53.1365234,0.2653070661940847,0.23900371054004,0.012541536064079931,0.022538411484279007,0.0403100999793577,0.057037775467880594,0.09248892348654808,direct_drive_brake,transient_step_steer_fit,Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_fit.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/06_Round_9_Goodyear_D0571_18p0x6p5_10_7in_10psi_MF52_UM14,0.022484446060843766,15.8913498028414,4.208900383075084,17.26398469042606,0.5844439646236241,0.41095930972236744,1.005670138302584,23.98875280532511,4.0,4.0,0.0,8.0,15.0,15.0,185.68985668034168,336.2217931287893,18.393950494831174,29.24625893995319,6.279720027314218,8.091695322818607,8.098175656219091,0.0023172029892396195,0.0022396780355197522,0.030970576272777238,0.0007205519823438773,0.011573712629823959,ok,ok,1.620466704006098,0.6451612903225799,0.5999999999999998,0.7522098366060208,1.0,0.7191011235955056,0.7057690231239586,13,0.5844439646236241,nan,0.9554796548611837,0.997164930848708,0.44205549926256865,0.462969729990064,0.7893396540076738,0.735018743933259,ok,16,ok,36,10.0,18999,378.14,578.018,29.73790603014194,30.42,30.144242105263157,30.024719298245618,-0.11952280701753892,28.592808568872048,29.887076161903256,30.733833359650507,-2.141024790778462,2.1460103163324384,30.26235591346913,25.56188378335702,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,37,38,20870,19839,2.7220432784252964,2.6444488002156525,-2.850596786048614,39.836372933328974,39.44611851542847,-0.9796434493512722,61.39189171058936,61.22757867500042,-0.16431303558893973,ok,78,79,9321,9231,2.6778938238589136,2.443728405260221,-8.744387716659139,37.78013326317891,35.1900146885915,-6.855768762234028,65.09504559596608,67.15231105333478,2.0572654573687004
Round_9_Goodyear_D0571_18p0x6p5_10_7in_12psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 7in 12 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,7.0,12.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_7in_12psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1778,1.5675,1.4400000000000002,1.4580000000000002,6.041144999999998,1.6149999999999998,1.425,1.5300000000000002,6.4630875,1.71,1.3950000000000002,1.6380000000000003,7.17972,1.9,1.3350000000000002,1.8,8.188335,2.09,1.065,2.016,9.023955,1.7765,1.332,1.6884000000000001,7.3792485,161.60553734238596,1387.0709840181557,1,14.556332404333906,14.0,669.895,196.08,1210.82,0.2286,0.1651,0.1778,100000.0,100.0,2.5202,2.42989288,0.9641666851837156,51.59786851665157,52.773241,0.2428701972374496,0.23926660816971843,0.013478129546285423,0.030227086399146643,0.04135947274550356,0.0678314305344948,0.09515812871311033,direct_drive_brake,transient_step_steer_fit,Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_fit.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/07_Round_9_Goodyear_D0571_18p0x6p5_10_7in_12psi_MF52_UM14,0.022244861000217497,15.63567996840156,4.273086238235554,17.526865567987066,0.6381956013258292,0.46418228596981265,1.0032618018762127,24.13691723641477,4.0,4.0,0.0,8.0,15.0,15.0,178.26657187280819,309.79939860027497,17.787742326492467,28.11303003832891,6.108161976726453,7.8541767774402445,7.8605280207915,0.0022193893686079627,0.0021397228842966296,0.025266594959513656,0.0005766613008228925,0.012054168820346647,ok,ok,1.5943956364713292,0.532258064516129,0.5333333333333332,0.6680712092802836,1.0,0.7977528089887636,0.639750072466259,26,0.6381956013258292,nan,0.9820911429849063,0.9983690990618936,0.3903328785038226,0.45489683278545584,0.7887298325780189,0.691892988505375,ok,24,ok,36,12.0,20199,0.16,363.02,30.324367377923004,32.120000000000005,27.73920792079208,30.49589438943894,2.756686468646862,28.91325709193524,30.15474280904995,31.905102232783808,-2.991845140848557,2.993906133967028,29.621700579236595,25.502312985791377,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,37,38,20870,19839,2.7220432784252964,2.6444488002156525,-2.850596786048614,39.836372933328974,39.44611851542847,-0.9796434493512722,61.39189171058936,61.22757867500042,-0.16431303558893973,ok,78,79,9321,9231,2.6778938238589136,2.443728405260221,-8.744387716659139,37.78013326317891,35.1900146885915,-6.855768762234028,65.09504559596608,67.15231105333478,2.0572654573687004
Round_9_Goodyear_D0571_18p0x6p5_10_7in_14psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 7in 14 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,7.0,14.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_7in_14psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1778,1.5199999999999998,1.4400000000000002,1.3860000000000001,5.710260000000001,1.5675,1.425,1.4580000000000002,6.118665000000001,1.6624999999999999,1.3950000000000002,1.5660000000000003,6.7991025,1.8049999999999997,1.3350000000000002,1.728,7.7718075,1.9949999999999999,1.065,1.926,8.56368,1.7099999999999997,1.332,1.6128,6.992703000000001,165.38562551554594,1368.9265607869881,1,15.38677638638355,14.0,673.38,199.52,1186.3808,0.2286,0.1651,0.1778,100000.0,100.0,2.39984201,2.25795487,0.9408764662803781,47.902599351911626,41.7337158,0.22476161829060898,0.23064612239845345,0.011117101803350399,0.020962507928514815,0.03384220482846585,0.05999538768042317,0.07651749238555113,direct_drive_brake,transient_step_steer_fit,Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_fit.,ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/08_Round_9_Goodyear_D0571_18p0x6p5_10_7in_14psi_MF52_UM14,0.022345607983879745,15.49000327955934,4.300295948217876,17.638868299999263,0.641508066608865,0.4866353848617523,1.0009560774596251,23.96531395419537,4.0,4.0,0.0,8.0,15.0,15.0,172.73451245011788,292.2968302016279,17.375754579773265,27.49405230769828,5.9847857335307575,7.6783537372590445,7.68433214338333,0.001761392815210974,0.0016827829457161673,0.019876774177425414,0.0004899918766335111,0.009438007142484625,ok,ok,1.579540748324794,0.4193548387096771,0.3999999999999999,0.528341540807286,1.0,0.5617977528089881,0.5150393540311072,42,0.641508066608865,nan,0.9933176924308762,0.9995219612701874,0.38714545210860096,0.4642468208166066,0.7942736808341085,0.6127713684121577,ok,35,ok,36,14.0,19556,593.138,798.582,29.59610622485852,30.58666666666667,29.858118609406954,29.778885480572598,-0.07923312883435685,28.498994681939045,30.071235937819598,30.21808805481694,-1.719093372877889,1.7739164450807932,30.554164962159952,25.57454796481898,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,37,38,20870,19839,2.7220432784252964,2.6444488002156525,-2.850596786048614,39.836372933328974,39.44611851542847,-0.9796434493512722,61.39189171058936,61.22757867500042,-0.16431303558893973,ok,78,79,9321,9231,2.6778938238589136,2.443728405260221,-8.744387716659139,37.78013326317891,35.1900146885915,-6.855768762234028,65.09504559596608,67.15231105333478,2.0572654573687004
Round_9_Goodyear_D0571_18p0x6p5_10_7in_8psi_MF52_UM14,Goodyear D0571 18.0x6.5-10 7in 8 psi,round9_fitted_full_um14,Goodyear,D0571,Goodyear D0571,18.0x6.5-10,7.0,8.0,0,vehicles/current/tires/round_9_fitted_full_um14/Round_9_Goodyear_D0571_18p0x6p5_10_7in_8psi_MF52_UM14.tir,0.2032,0.2286,0.025400000000000006,25.400000000000006,0.30501567837774424,9.083896921433034,0.1651,0.127,0.1778,1.6149999999999998,1.4400000000000002,1.4400000000000002,6.2613075,1.71,1.425,1.5120000000000002,6.732982499999999,1.8049999999999997,1.3950000000000002,1.6200000000000003,7.483245,1.9949999999999999,1.3350000000000002,1.782,8.521072499999999,2.1849999999999996,1.065,1.98,9.3777825,1.8619999999999997,1.332,1.6668000000000003,7.6752780000000005,157.4297279816186,1387.141833499322,1,2.0270250927589375,14.0,664.85,193.00575,1359.58275,0.2286,0.1651,0.1778,100000.0,100.0,2.72242834,2.37823074,0.873569638200284,46.61248328744829,56.3628298,0.2848584084775235,0.23670941027460693,0.013699034266049605,0.026092610782806704,0.05327814140817674,0.05294743119486798,nan,direct_drive_brake,"transient_step_steer_pressure_extrapolated_from:10,12,14","Round 9 fitted full UM14 tire. Longitudinal/combined source: direct_drive_brake. Lateral relaxation source: transient_step_steer_pressure_extrapolated_from:10,12,14.",ok,ok,studies/DS-006-integrated-tire-design/work/standardsim_all/09_Round_9_Goodyear_D0571_18p0x6p5_10_7in_8psi_MF52_UM14,0.021993531961925328,18.30867280555224,4.659723759392653,19.17681361767454,-0.4990479876022238,-1.3301771192683223,0.9040548192133101,22.55182419636073,4.0,3.0,1.0,8.0,15.0,12.5,177.4178276014637,326.4346030359291,16.73172933818492,33.01016947114838,6.741276306273769,10.063436780877725,10.308672805552241,0.008764239677351812,0.008656235327080174,0.04542507500484408,0.01708961977206913,0.03771294965805577,fail,failed_maneuver;metric_velocity_mismatch,1.8669650497929713,0.6774193548387091,0.6666666666666663,0.7750808728081926,1.0,0.7303370786516855,0.7372340335940981,9,0.4990479876022238,nan,nan,nan,nan,nan,nan,nan,ok,,,,,,,,,,,,,,,,,,,,ok,12.0,"Initial/final 12 psi nominal-speed repeats from RunGuide_Round9.pdf; reported as raw tire-data degradation/warmup evidence, not a vehicle-sim score.",ok,37,38,20870,19839,2.7220432784252964,2.6444488002156525,-2.850596786048614,39.836372933328974,39.44611851542847,-0.9796434493512722,61.39189171058936,61.22757867500042,-0.16431303558893973,ok,78,79,9321,9231,2.6778938238589136,2.443728405260221,-8.744387716659139,37.78013326317891,35.1900146885915,-6.855768762234028,65.09504559596608,67.15231105333478,2.0572654573687004
