distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
535.900000000053,0.1,0.0027314850882537104,0.0,-0.0,1.0,0,90.9263470537496,-82.6395898891643,0.0
536.000000000053,0.1,0.0027986010390181637,0.0,-0.0,1.0,0,90.9247531385054,-82.5396025931266,0.0
536.100000000053,0.1,0.002715228834850262,0.0,-0.0,1.0,0,90.9231308240625,-82.4396157538205,0.0
536.200000000053,0.1,0.0026366803565404952,0.0,-0.0,1.0,0,90.9214809682755,-82.3396293651572,0.0
536.300000000053,0.1,0.002562548739528675,0.0,-0.0,1.0,0,90.9198043787252,-82.2396434211812,0.0
536.400000000053,0.1,0.0024924716247799426,0.0,-0.0,1.0,0,90.9181018170098,-82.1396579160726,0.0
536.500000000053,0.1,0.0024261252353855334,0.0,-0.0,1.0,0,90.9163740025614,-82.0396728441459,0.0
536.600000000053,0.1,0.002363219374673741,0.0,-0.0,1.0,0,90.9146216160522,-81.93968819985,0.0
536.700000000053,0.1,0.002303493182804251,0.0,-0.0,1.0,0,90.9128453024433,-81.839703977766,0.0
536.800000000054,0.1,0.002246711520968355,0.0,-0.0,1.0,0,90.9110456737218,-81.7397201726053,0.0
536.900000000054,0.1,0.0021926618775058053,0.0,-0.0,1.0,0,90.9092233113656,-81.6397367792073,0.0
537.000000000054,0.1,0.0021411517101119514,0.0,-0.0,1.0,0,90.9073787685687,-81.5397537925363,0.0
537.100000000054,0.1,0.002092006154068616,0.0,-0.0,1.0,0,90.9055125722549,-81.4397712076785,0.0
537.200000000054,0.1,0.002045066039009137,0.0,-0.0,1.0,0,90.9036252249048,-81.3397890198392,0.0
537.300000000054,0.1,0.0020001861668212098,0.0,-0.0,1.0,0,90.901717206218,-81.2398072243394,0.0
537.400000000054,0.1,0.0019572338114334192,0.0,-0.0,1.0,0,90.899788974627,-81.1398258166128,0.0
537.500000000054,0.1,0.0019160874078333328,0.0,-0.0,1.0,0,90.8978409686809,-81.0398447922019,0.0
537.600000000054,0.1,0.001876635403043331,0.0,-0.0,1.0,0,90.8958736083104,-80.9398641467558,0.0
537.700000000054,0.1,0.0018387752461822464,0.0,-0.0,1.0,0,90.8938872959893,-80.8398838760261,0.0
537.800000000054,0.1,0.0018024124983594127,0.0,-0.0,1.0,0,90.8918824177998,-80.7399039758643,0.0
537.900000000054,0.1,0.0017674600461345077,0.0,-0.0,1.0,0,90.8898593444143,-80.6399244422184,0.0
538.000000000054,0.1,0.0017338374047521825,0.0,-0.0,1.0,0,90.887818431999,-80.5399452711303,0.0
538.100000000054,0.1,0.00170147009942007,0.0,-0.0,1.0,0,90.8857600230495,-80.4399664587325,0.0
538.200000000054,0.1,0.001670289114618619,0.0,-0.0,1.0,0,90.8836844471625,-80.3399880012455,0.0
538.300000000054,0.1,0.001640230402872652,0.0,-0.0,1.0,0,90.8815920217508,-80.2400098949748,0.0
538.400000000054,0.1,0.001611234445626459,0.0,-0.0,1.0,0,90.8794830527067,-80.1400321363085,0.0
538.500000000054,0.1,0.0015832458598868664,0.0,-0.0,1.0,0,90.8773578350179,-80.0400547217146,0.0
538.600000000054,0.1,0.001556213045164046,0.0,-0.0,1.0,0,90.8752166533398,-79.9400776477384,0.0
538.700000000054,0.1,0.001530087865974579,0.0,-0.0,1.0,0,90.8730597825295,-79.8401009110003,0.0
538.800000000054,0.1,0.0015048253657966853,0.0,-0.0,1.0,0,90.8708874881425,-79.7401245081933,0.0
538.900000000054,0.1,0.001480383508901653,0.0,-0.0,1.0,0,90.8687000268973,-79.6401484360808,0.0
539.000000000054,0.1,0.0014567229469426698,0.0,-0.0,1.0,0,90.8664976471092,-79.5401726914945,0.0
539.100000000054,0.1,0.0014782368710778114,0.0,-0.0,1.0,0,90.8642808111916,-79.4401972664126,0.0
539.200000000054,0.1,0.0015003957868822344,0.0,-0.0,1.0,0,90.8620493073294,-79.3402221676542,0.0
539.300000000054,0.1,0.0015232291412328207,0.0,-0.0,1.0,0,90.8598029174086,-79.2402474022732,0.0
539.400000000054,0.1,0.0015467682012232076,0.0,-0.0,1.0,0,90.8575414167317,-79.1402729775699,0.0
539.500000000054,0.1,0.0015710461970139485,0.0,-0.0,1.0,0,90.8552645737143,-79.0402989011035,0.0
539.600000000054,0.1,0.0015960984783501887,0.0,-0.0,1.0,0,90.8529721495644,-78.9403251807052,0.0
539.700000000054,0.1,0.0016219626862972434,0.0,-0.0,1.0,0,90.8506638979402,-78.8403518244921,0.0
539.800000000054,0.1,0.0016486789419486946,0.0,-0.0,1.0,0,90.8483395645863,-78.7403788408824,0.0
539.900000000054,0.1,0.0016762900540966991,0.0,-0.0,1.0,0,90.8459988869466,-78.6404062386118,0.0
540.000000000054,0.1,0.0017048417481254031,0.0,-0.0,1.0,0,90.8436415937508,-78.5404340267498,0.0
540.100000000054,0.1,0.0017343829187016792,0.0,-0.0,1.0,0,90.8412674045737,-78.4404622147192,0.0
540.200000000054,0.1,0.0017649659092005545,0.0,-0.0,1.0,0,90.8388760293634,-78.3404908123151,0.0
540.300000000054,0.1,0.0017966468212245684,0.0,-0.0,1.0,0,90.8364671679374,-78.2405198297265,0.0
540.400000000054,0.1,0.001829485858067422,0.0,-0.0,1.0,0,90.8340405094426,-78.1405492775591,0.0
540.500000000054,0.1,0.0018635477065457784,0.0,-0.0,1.0,0,90.8315957317757,-78.0405791668598,0.0
540.600000000054,0.1,0.0018989019622945764,0.0,-0.0,1.0,0,90.8291325009622,-77.9406095091435,0.0
540.700000000054,0.1,0.001935623604409418,0.0,-0.0,1.0,0,90.8266504704871,-77.8406403164215,0.0
540.800000000054,0.1,0.0019737935262477617,0.0,-0.0,1.0,0,90.8241492805757,-77.7406716012324,0.0
540.900000000054,0.1,0.00201349913029698,0.0,-0.0,1.0,0,90.8216285574179,-77.6407033766759,0.0
541.000000000054,0.1,0.002054834996316011,0.0,-0.0,1.0,0,90.8190879123309,-77.540735656449,0.0
541.100000000054,0.1,0.001996529869338984,0.0,-0.0,1.0,0,90.8165264341504,-77.4407684678504,0.0
541.200000000055,0.1,0.0019414422174307752,0.0,-0.0,1.0,0,90.8139447219266,-77.3408017997526,0.0
541.300000000055,0.1,0.0018893128648754742,0.0,-0.0,1.0,0,90.8113433412418,-77.240835641535,0.0
