"Index","Length_m","TotalLength_m","Radius_m","Direction","Grade","X_m","Y_m","Z_m","CarAttitude","Sector"
"341","0.1","34.2000000000002","9.125","1","0","-5.06760602454612","16.6452965451598","0","3.74356686474789","0"
"342","0.1","34.3000000000002","9.125","1","0","-5.14986161744472","16.5881171087239","0","3.75454489931847","0"
"343","0.1","34.4000000000002","9.125","1","0","-5.23148454344004","16.5300381348479","0","3.76552293458831","0"
"344","0.1","34.5000000000002","9.125","1","0","-5.31246496554749","16.4710666231461","0","3.77650097057814","0"
"345","0.1","34.6000000000002","9.125","1","0","-5.39279312421692","16.4112096808011","0","3.78747900730833","0"
"346","0.1","34.7000000000002","9.125","1","0","-5.47245933850885","16.3504745217075","0","3.79845704479934","0"
"347","0.1","34.8000000000002","9.125","1","0","-5.55145400726118","16.2888684656023","0","3.8094350830715","0"
"348","0.1","34.9000000000002","9.125","1","0","-5.62976761024637","16.226398937183","0","3.82041312214498","0"
"349","0.1","35.0000000000002","9.125","1","0","-5.70739070931878","16.1630734652124","0","3.83139116204","0"
"350","0.1","35.1000000000002","9.125","1","0","-5.78431394955213","16.0988996816117","0","3.84236920277651","0"
"351","0.1","35.2000000000002","9.125","1","0","-5.86052806036705","16.0338853205402","0","3.85334724437444","0"
"352","0.1","35.3000000000002","9.125","1","0","-5.93602385664824","15.9680382174635","0","3.86432528685366","0"
"353","0.1","35.4000000000002","9.125","1","0","-6.01079223985156","15.9013663082092","0","3.87530333023384","0"
"354","0.1","35.5000000000002","9.125","1","0","-6.08482419910054","15.8338776280103","0","3.88628137453462","0"
"355","0.1","35.6000000000002","9.125","1","0","-6.15811081227238","15.7655803105369","0","3.89725941977546","0"
"356","0.1","35.7000000000002","9.125","1","0","-6.23064324707322","15.6964825869158","0","3.90823746597576","0"
"357","0.1","35.8000000000002","9.125","1","0","-6.30241276210265","15.6265927847387","0","3.91921551315481","0"
"358","0.1","35.9000000000002","9.125","1","0","-6.37341070790718","15.5559193270585","0","3.93019356133173","0"
"359","0.1","36.0000000000002","9.125","1","0","-6.4436285280227","15.4844707313738","0","3.9411716105256","0"
"360","0.1","36.1000000000002","9.125","1","0","-6.51305776000568","15.4122556086031","0","3.95214966075525","0"
"361","0.1","36.2000000000002","9.125","1","0","-6.58169003645307","15.3392826620463","0","3.96312771203951","0"
"362","0.1","36.3000000000002","9.125","1","0","-6.64951708601076","15.2655606863361","0","3.97410576439703","0"
"363","0.1","36.4000000000002","9.125","1","0","-6.7165307343704","15.1910985663781","0","3.98508381784636","0"
"364","0.1","36.5000000000002","9.125","1","0","-6.7827229052546","15.11590527628","0","3.99606187240583","0"
"365","0.1","36.6000000000003","9.125","1","0","-6.84808562139026","15.0399898782699","0","4.00703992809375","0"
"366","0.1","36.7000000000003","9.125","1","0","-6.91261100547002","14.9633615216041","0","4.01801798492828","0"
"367","0.1","36.8000000000003","9.125","1","0","-6.97629128110158","14.8860294414648","0","4.02899604292734","0"
"368","0.1","36.9000000000003","9.125","1","0","-7.03911877374497","14.8080029578465","0","4.03997410210877","0"
"369","0.1","37.0000000000003","9.125","1","0","-7.10108591163744","14.7292914744333","0","4.05095216249034","0"
"370","0.1","37.1000000000003","9.125","1","0","-7.16218522670601","14.6499044774652","0","4.06193022408955","0"
"371","0.1","37.2000000000003","9.125","1","0","-7.22240935546756","14.5698515345951","0","4.07290828692385","0"
"372","0.1","37.3000000000003","9.125","1","0","-7.28175103991621","14.4891422937354","0","4.08388635101043","0"
"373","0.1","37.4000000000003","9.125","1","0","-7.34020312839812","14.4077864818954","0","4.09486441636649","0"
"374","0.1","37.5000000000003","9.125","1","0","-7.39775857647336","14.3257939040093","0","4.105842483009","0"
"375","0.1","37.6000000000003","9.125","1","0","-7.45441044776495","14.2431744417538","0","4.1168205509547","0"
"376","0.1","37.7000000000003","9.125","1","0","-7.51015191479475","14.1599380523579","0","4.12779862022027","0"
"377","0.1","37.8000000000003","9.125","1","0","-7.56497625980641","14.0760947674023","0","4.13877669082217","0"
"378","0.1","37.9000000000003","9.125","1","0","-7.6188768755749","13.9916546916108","0","4.14975476277675","0"
"379","0.1","38.0000000000003","9.125","1","0","-7.67184726620289","13.9066280016323","0","4.16073283610019","0"
"380","0.1","38.1000000000003","9.125","1","0","-7.72388104790356","13.8210249448142","0","4.17171091080845","0"
"381","0.1","38.2000000000003","9.125","1","0","-7.77497194977003","13.7348558379676","0","4.18268898691739","0"
"382","0.1","38.3000000000003","9.125","1","0","-7.82511381453111","13.6481310661239","0","4.19366706444268","0"
"383","0.1","38.4000000000003","9.125","1","0","-7.87430059929335","13.560861081283","0","4.20464514339982","0"
"384","0.1","38.5000000000003","9.125","1","0","-7.92252637626938","13.4730564011538","0","4.21562322380408","0"
"385","0.1","38.6000000000003","9.125","1","0","-7.96978533349226","13.3847276078865","0","4.22660130567061","0"
"386","0.1","38.7000000000003","9.125","1","0","-8.016071775516","13.2958853467976","0","4.23757938901446","0"
"387","0.1","38.8000000000003","9.125","1","0","-8.06138012410193","13.2065403250864","0","4.24855747385036","0"
"388","0.1","38.9000000000003","9.125","1","0","-8.10570491889101","13.1167033105447","0","4.25953556019288","0"
"389","0.1","39.0000000000003","9.125","1","0","-8.14904081806189","13.0263851302594","0","4.27051364805657","0"
"390","0.1","39.1000000000003","9.125","1","0","-8.19138259897475","12.9355966693073","0","4.28149173745563","0"
"391","0.1","39.2000000000003","9.125","1","0","-8.23272515880068","12.8443488694434","0","4.29246982840406","0"
"392","0.1","39.3000000000003","9.125","1","0","-8.2730635151367","12.7526527277821","0","4.30344792091582","0"
"393","0.1","39.4000000000003","9.125","1","0","-8.31239280660623","12.6605192954718","0","4.31442601500452","0"
"394","0.1","39.5000000000003","9.125","1","0","-8.35070829344498","12.5679596763631","0","4.3254041106837","0"
"395","0.1","39.6000000000003","9.125","1","0","-8.38800535807221","12.4749850256706","0","4.33638220796666","0"
"396","0.1","39.7000000000003","9.125","1","0","-8.42427950564719","12.3816065486284","0","4.34736030686654","0"
"397","0.1","39.8000000000003","9.125","1","0","-8.45952636461096","12.2878354991397","0","4.35833840739622","0"
"398","0.1","39.9000000000003","9.125","1","0","-8.49374168721319","12.1936831784203","0","4.3693165095684","0"
"399","0.1","40.0000000000003","9.125","1","0","-8.52692135002409","12.099160933637","0","4.38029461339568","0"
"400","0.1","40.1000000000003","9.125","1","0","-8.55906135443137","12.0042801565396","0","4.39127271889032","0"
"401","0.1","40.2000000000003","9.125","1","0","-8.59015782712217","11.9090522820881","0","4.40225082606443","0"
"402","0.1","40.3000000000003","9.125","1","0","-8.62020702054989","11.8134887870747","0","4.41322893493","0"
"403","0.1","40.4000000000003","9.125","1","0","-8.64920531338576","11.7176011887405","0","4.42420704549869","0"
"404","0.1","40.5000000000003","9.125","1","0","-8.67714921095538","11.6214010433874","0","4.43518515778204","0"
"405","0.1","40.6000000000003","9.125","1","0","-8.70403534565985","11.5248999449855","0","4.44616327179136","0"
"406","0.1","40.7000000000003","9.125","1","0","-8.72986047738161","11.4281095237758","0","4.45714138753772","0"
"407","0.1","40.8000000000003","9.125","1","0","-8.75462149387499","11.331041444868","0","4.46811950503199","0"
"408","0.1","40.9000000000003","9.125","1","0","-8.77831541114128","11.2337074068356","0","4.47909762428489","0"
"409","0.1","41.0000000000003","9.125","1","0","-8.80093937378833","11.1361191403051","0","4.49007574530689","0"
"410","0.1","41.1000000000003","9.125","1","0","-8.82249065537471","11.0382884065426","0","4.50105386810821","0"
"411","0.1","41.2000000000003","9.125","1","0","-8.84296665873831","10.9402269960364","0","4.51203199269887","0"
"412","0.1","41.3000000000003","9.125","1","0","-8.86236491630932","10.8419467270759","0","4.52301011908879","0"
"413","0.1","41.4000000000003","9.125","1","0","-8.88068309040764","10.7434594443271","0","4.53398824728748","0"
"414","0.1","41.5000000000003","9.125","1","0","-8.89791897352462","10.6447770174055","0","4.54496637730433","0"
"415","0.1","41.6000000000003","9.125","1","0","-8.91407048858908","10.5459113394452","0","4.55594450914857","0"
"416","0.1","41.7000000000003","9.125","1","0","-8.92913568921769","10.4468743256658","0","4.56692264282909","0"
"417","0.1","41.8000000000003","9.125","1","0","-8.94311275994948","10.3476779119361","0","4.57790077835462","0"
"418","0.1","41.9000000000003","9.125","1","0","-8.95600001646471","10.2483340533358","0","4.58887891573372","0"
"419","0.1","42.0000000000003","9.125","1","0","-8.96779590578781","10.1488547227147","0","4.59985705497461","0"
"420","0.1","42.1000000000003","9.125","1","0","-8.97849900647457","10.0492519092495","0","4.61083519608536","0"
"421","0.1","42.2000000000003","9.125","1","0","-8.98810802878343","9.94953761699935","0","4.62181333907378","0"
"422","0.1","42.3000000000003","9.125","1","0","-8.99662181483097","9.84972386345843","0","4.63279148394757","0"
"423","0.1","42.4000000000003","9.125","1","0","-9.00403933873139","9.74982267810817","0","4.64376963071399","0"
"424","0.1","42.5000000000003","9.125","1","0","-9.0103597067202","9.64984610096723","0","4.6547477793802","0"
"425","0.1","42.6000000000003","9.125","1","0","-9.01558215726192","9.54980618114046","0","4.66572592995325","0"
"426","0.1","42.7000000000003","9.125","1","0","-9.01970606114184","9.44971497536677","0","4.6767040824397","0"
"427","0.1","42.8000000000003","9.125","1","0","-9.02273092154189","9.34958454656605","0","4.68768223684605","0"
"428","0.1","42.9000000000003","9.125","1","0","-9.02465637410051","9.24942696238532","0","4.69866039317853","0"
"429","0.1","43.0000000000003","9.125","1","0","-9.02548218695652","9.14925429374439","0","4.70963855144314","0"
"430","0.1","43.1000000000003","9.125","1","0","-9.02520826077712","9.049078613381","0","4.72061671164562","0"
"431","0.1","43.2000000000003","9.125","1","0","-9.02383462876982","8.94891199439591","0","4.73159487379152","0"
"432","0.1","43.3000000000003","9.125","1","0","-9.02136145667847","8.84876650879778","0","4.74257303788617","0"
"433","0.1","43.4000000000003","9.125","1","0","-9.01778904276325","8.74865422604828","0","4.75355120393453","0"
