distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
17.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.5626538262343,12.5371745854555,0.0
18.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.52467656743726,12.6298726238858,0.0
18.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.48568395458021,12.7221481801872,0.0
18.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.44568068685101,12.8139901332761,0.0
18.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.40467158524142,12.9053874143268,0.0
18.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.3626615919661,12.9963290081053,0.0
18.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.31965576986698,13.0868039542972,0.0
18.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.27565930180307,13.1768013488281,0.0
18.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.23067749002585,13.2663103451781,0.0
18.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.1847157555402,13.3553201556889,0.0
18.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.1377796374511,13.4438200528641,0.0
19.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.08987479229604,13.531799370662,0.0
19.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,8.04100699336332,13.6192475057807,0.0
19.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.99118212999621,13.7061539189367,0.0
19.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.94040620688319,13.7925081361346,0.0
19.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.88868534333431,13.8782997499294,0.0
19.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.8360257725436,13.9635184206811,0.0
19.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.78243384083792,14.0481538778006,0.0
19.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.72791600691209,14.1321959209878,0.0
19.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.67247884105046,14.2156344214603,0.0
19.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.61612902433509,14.298459323175,0.0
20.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.55887334784053,14.3806606440393,0.0
20.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.50071871181538,14.4622284771146,0.0
20.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.44167212485064,14.5431529918101,0.0
20.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.38174070303508,14.6234244350675,0.0
20.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.32093166909758,14.7030331325365,0.0
20.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.25925235153664,14.7819694897411,0.0
20.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.1967101837372,14.8602239932352,0.0
20.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.13331270307471,14.93778721175,0.0
20.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.06906755000675,15.0146497973298,0.0
20.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,7.00398246715223,15.0908024864593,0.0
21.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.93806529835822,15.1662361011797,0.0
21.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.8713239877546,15.240941550195,0.0
21.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.80376657879669,15.3149098299675,0.0
21.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.73540121329579,15.3881320258029,0.0
21.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.66623613043797,15.4605993129249,0.0
21.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.59627966579108,15.5323029575387,0.0
21.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.52554025030013,15.6032343178834,0.0
21.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.45402640927122,15.6733848452737,0.0
21.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.38174676134405,15.7427460851302,0.0
21.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,6.30871001745323,15.8113096779981,0.0
