distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
20.2,0.1,0.0,0.0,-0.0,1.0,0,20.2,-3.7105572520818e-15,0.0
20.3,0.1,0.0,0.0,-0.0,1.0,0,20.3,-3.72892634738913e-15,0.0
20.4,0.1,0.0,0.0,-0.0,1.0,0,20.4,-3.74729544269647e-15,0.0
20.5,0.1,0.0,0.0,-0.0,1.0,0,20.5,-3.7656645380038e-15,0.0
20.6,0.1,0.0,0.0,-0.0,1.0,0,20.6,-3.7840336333111405e-15,0.0
20.7,0.1,0.0,0.0,-0.0,1.0,0,20.7,-3.80240272861847e-15,0.0
20.8,0.1,0.0,0.0,-0.0,1.0,0,20.8,-3.82077182392581e-15,0.0
20.9,0.1,0.0,0.0,-0.0,1.0,0,20.9,-3.83914091923315e-15,0.0
21.0,0.1,0.0,0.0,-0.0,1.0,0,21.0,-3.8575100145404805e-15,0.0
21.1,0.1,0.0,0.0,-0.0,1.0,0,21.1,-3.87587910984782e-15,0.0
21.2,0.1,0.0,0.0,-0.0,1.0,0,21.2,-3.89424820515515e-15,0.0
21.3,0.1,0.0,0.0,-0.0,1.0,0,21.3,-3.91261730046249e-15,0.0
21.4,0.1,0.0,0.0,-0.0,1.0,0,21.4,-3.930986395769831e-15,0.0
21.5,0.1,0.0,0.0,-0.0,1.0,0,21.5,-3.94935549107716e-15,0.0
21.6,0.1,0.0,0.0,-0.0,1.0,0,21.6,-3.9677245863845e-15,0.0
21.7,0.1,0.0,0.0,-0.0,1.0,0,21.7,-3.986093681691831e-15,0.0
21.8,0.1,0.0,0.0,-0.0,1.0,0,21.8,-4.004462776999171e-15,0.0
21.9,0.1,0.0,0.0,-0.0,1.0,0,21.9,-4.0228318723065106e-15,0.0
22.0,0.1,0.0,0.0,-0.0,1.0,0,22.0,-4.04120096761384e-15,0.0
22.1,0.1,0.0,0.0,-0.0,1.0,0,22.1,-4.05957006292118e-15,0.0
22.2,0.1,0.0,0.0,-0.0,1.0,0,22.2,-4.0779391582285106e-15,0.0
22.3,0.1,0.0,0.0,-0.0,1.0,0,22.3,-4.0963082535358505e-15,0.0
22.4,0.1,0.0,0.0,-0.0,1.0,0,22.4,-4.1146773488431904e-15,0.0
22.5000000000001,0.1,0.0,0.0,-0.0,1.0,0,22.5000000000001,-4.13304644415052e-15,0.0
22.6000000000001,0.1,0.0,0.0,-0.0,1.0,0,22.6000000000001,-4.15141553945786e-15,0.0
22.7000000000001,0.1,0.0,0.0,-0.0,1.0,0,22.7000000000001,-4.1697846347651905e-15,0.0
22.8000000000001,0.1,0.0,0.0,-0.0,1.0,0,22.8000000000001,-4.18815373007253e-15,0.0
22.9000000000001,0.1,0.0,0.0,-0.0,1.0,0,22.9000000000001,-4.20652282537987e-15,0.0
23.0000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.0000000000001,-4.2248919206872e-15,0.0
23.1000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.1000000000001,-4.243261015994541e-15,0.0
23.2000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.2000000000001,-4.26163011130187e-15,0.0
23.3000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.3000000000001,-4.27999920660921e-15,0.0
23.4000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.4000000000001,-4.29836830191655e-15,0.0
23.5000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.5000000000001,-4.316737397223881e-15,0.0
23.6000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.6000000000001,-4.3351064925312205e-15,0.0
23.7000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.7000000000001,-4.35347558783855e-15,0.0
23.8000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.8000000000001,-4.37184468314589e-15,0.0
23.9000000000001,0.1,0.0,0.0,-0.0,1.0,0,23.9000000000001,-4.39021377845323e-15,0.0
24.0000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.0000000000001,-4.4085828737605605e-15,0.0
24.1000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.1000000000001,-4.4269519690679004e-15,0.0
24.2000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.2000000000001,-4.44532106437523e-15,0.0
24.3000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.3000000000001,-4.46369015968257e-15,0.0
24.4000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.4000000000001,-4.482059254989911e-15,0.0
24.5000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.5000000000001,-4.50042835029724e-15,0.0
24.6000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.6000000000001,-4.51879744560458e-15,0.0
24.7000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.7000000000001,-4.537166540911911e-15,0.0
24.8000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.8000000000001,-4.555535636219251e-15,0.0
24.9000000000001,0.1,0.0,0.0,-0.0,1.0,0,24.9000000000001,-4.5739047315265906e-15,0.0
25.0000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.0000000000001,-4.59227382683392e-15,0.0
25.1000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.1000000000001,-4.61064292214126e-15,0.0
25.2000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.2000000000001,-4.629012017448591e-15,0.0
25.3000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.3000000000001,-4.6473811127559305e-15,0.0
25.4000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.4000000000001,-4.6657502080632704e-15,0.0
25.5000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.5000000000001,-4.6841193033706e-15,0.0
25.6000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.6000000000001,-4.70248839867794e-15,0.0
25.7000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.7000000000001,-4.7208574939852705e-15,0.0
25.8000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.8000000000001,-4.7392265892926104e-15,0.0
25.9000000000001,0.1,0.0,0.0,-0.0,1.0,0,25.9000000000001,-4.75759568459995e-15,0.0
26.0000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.0000000000001,-4.775964779907281e-15,0.0
26.1000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.1000000000001,-4.794333875214621e-15,0.0
26.2000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.2000000000001,-4.81270297052195e-15,0.0
26.3000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.3000000000001,-4.83107206582929e-15,0.0
26.4000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.4000000000001,-4.84944116113663e-15,0.0
26.5000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.5000000000001,-4.867810256443961e-15,0.0
26.6000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.6000000000001,-4.8861793517513006e-15,0.0
26.7000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.7000000000001,-4.90454844705863e-15,0.0
26.8000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.8000000000001,-4.92291754236597e-15,0.0
26.9000000000001,0.1,0.0,0.0,-0.0,1.0,0,26.9000000000001,-4.94128663767331e-15,0.0
27.0000000000001,0.1,0.0,0.0,-0.0,1.0,0,27.0000000000001,-4.9596557329806405e-15,0.0
27.1000000000001,0.1,0.0,0.0,-0.0,1.0,0,27.1000000000001,-4.9780248282879804e-15,0.0
27.2000000000001,0.1,0.0,0.0,-0.0,1.0,0,27.2000000000001,-4.99639392359531e-15,0.0
27.3000000000001,0.1,0.0,0.0,-0.0,1.0,0,27.3000000000001,-5.014763018902651e-15,0.0
27.4000000000001,0.1,0.0,0.0,-0.0,1.0,0,27.4000000000001,-5.033132114209991e-15,0.0
27.5000000000001,0.1,0.0,0.0,-0.0,1.0,0,27.5000000000001,-5.05150120951732e-15,0.0
