candidate_id,label,source,brand,model,family,tire_size,rim_width_in,pressure_psi,is_reference,path,reference_unloaded_radius_m,architecture_unloaded_radius_m,architecture_radius_delta_m,architecture_radius_delta_mm,architecture_cg_height_m,architecture_cg_height_delta_pct,architecture_tire_width_m,architecture_rim_radius_m,architecture_rim_width_m,max_lateral_g__05mps,max_accel_g__05mps,max_brake_g__05mps,ggv_area_g2__05mps,max_lateral_g__10mps,max_accel_g__10mps,max_brake_g__10mps,ggv_area_g2__10mps,max_lateral_g__15mps,max_accel_g__15mps,max_brake_g__15mps,ggv_area_g2__15mps,max_lateral_g__20mps,max_accel_g__20mps,max_brake_g__20mps,ggv_area_g2__20mps,max_lateral_g__25mps,max_accel_g__25mps,max_brake_g__25mps,ggv_area_g2__25mps,mean_max_lateral_g,mean_max_accel_g,mean_max_brake_g,mean_ggv_area_g2,fz_min_seen_n,fz_max_seen_n,fz_range_exceeded,fz_max_excess_pct,use_mode,fnomin_n,fzmin_n,fzmax_n,unloaded_radius_m,width_m,rim_width_m,vertical_stiffness_n_per_m,vertical_damping_n_s_per_m,mu_y,mu_x,mu_x_to_y,ky_norm_per_rad,kx_norm,sigma_alpha_m,sigma_kappa_m,lateral_nrmse,longitudinal_nrmse,fx_combined_nrmse,fy_combined_nrmse,lateral_relaxation_sigma_rmse_m,longitudinal_combined_source,lateral_relaxation_source,notes,standardsim_status,status,variant_dir,elapsed_s,ay_max,roadwheel_angle_gradient_deg_per_g,handwheel_angle_gradient_deg_per_g,sideslip_gradient_deg_per_g,understeer_gradient_deg_per_g,roll_gradient_deg_per_g,handwheel_torque_peak_abs,n_cases,n_successful_cases,n_failed_cases,standard_sweep_max_ay_mps2,metric_target_velocity_mps,metric_source_velocity_mps,mean_curvature_error_pct,max_curvature_error_pct,mean_abs_rad_error,max_abs_rad_error,mean_abs_ay_command_error_mps2,p95_abs_ay_command_error_mps2,max_abs_ay_command_error_mps2,roadwheel_fit_nrmse,handwheel_fit_nrmse,steer_excess_fit_nrmse,roll_fit_nrmse,sideslip_fit_nrmse,standardsim_quality_status,standardsim_quality_flags,ay_max_g,envelope_score_part_mean_max_lateral_g,envelope_score_part_max_lateral_g__25mps,envelope_score_part_mean_ggv_area_g2,envelope_score_part_mean_max_accel_g,envelope_score_part_mean_max_brake_g,envelope_score,envelope_rank,sideslip_gradient_abs_deg_per_g,standardsim_ay_score,standardsim_understeer_target_score,standardsim_roll_score,standardsim_sideslip_score,standardsim_torque_score,standardsim_score,integrated_design_score,response_flags,integrated_rank,temperature_status,transient_run,transient_pressure_psi,transient_temperature_samples,transient_elapsed_time_min_s,transient_elapsed_time_max_s,transient_tread_mean_c,transient_tread_peak_c,transient_tread_start_c,transient_tread_end_c,transient_tread_rise_c,transient_tread_inner_mean_c,transient_tread_center_mean_c,transient_tread_outer_mean_c,transient_tread_inner_minus_outer_c,transient_surface_spread_mean_c,transient_rim_temp_mean_c,transient_ambient_temp_mean_c,degradation_status,degradation_pressure_psi,degradation_corner_status,degradation_corner_initial_runs,degradation_corner_final_runs,degradation_corner_samples_initial,degradation_corner_samples_final,degradation_corner_initial_peak_mu_y,degradation_corner_final_peak_mu_y,degradation_corner_peak_mu_y_delta_pct,degradation_corner_initial_ky_norm_per_rad,degradation_corner_final_ky_norm_per_rad,degradation_corner_ky_delta_pct,degradation_corner_initial_tread_mean_c,degradation_corner_final_tread_mean_c,degradation_corner_tread_delta_c,degradation_drive_status,degradation_drive_peak_mu_x_delta_pct,degradation_drive_kx_delta_pct
current_hybrid_reference,current hybrid reference,current_reference,Current,Hybrid,Current Hybrid,16x7.5-10,7.0,12.0,1,vehicles/current/tires/16x7p5_10_12psi.tir,0.2032,0.2032,0.0,0.0,0.27961567837774426,0.0,0.1905,0.127,0.1778,1.5675,1.4400000000000002,1.692,6.74139,1.6624999999999999,1.425,1.764,7.2360074999999995,1.7575,1.3950000000000002,1.89,8.006219999999999,1.9,1.3350000000000002,2.052,9.082807500000001,2.09,1.065,2.286,9.92199,1.7954999999999999,1.332,1.9367999999999999,8.197683,185.8509041194717,1396.8934509736375,0,0.0,14.0,650.0,100.0,1800.0,0.2032,0.1905,0.1778,100000.0,100.0,2.40275,2.597991,nan,38.00487325809789,55.079922,3.330134,0.0,nan,nan,nan,nan,nan,hybrid_reference,hybrid_reference,Existing vehicle target/reference tire.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/01_current_hybrid_reference,0.023532583029009402,15.60545460335523,4.260424454565613,17.47769541017973,0.4587781774655417,0.44882119484861166,0.8895542755581375,18.14335978495898,4.0,3.0,1.0,8.0,15.0,15.0,166.2953759949132,256.1871389967788,17.31253867626747,27.77387886354258,5.948489633108825,7.660609400554249,7.6641980161965995,0.0008690936632578652,0.0007937920724465807,0.012940066935765736,0.00034131170119017657,0.013936545410333059,fail,failed_maneuver,1.5913135069932374,0.47619047619047605,0.3999999999999998,0.5616283208749957,1.0,0.8333333333333282,0.5704070802187483,,0.4587781774655417,nan,nan,nan,nan,nan,nan,nan,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_10psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 6in 10 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,6.0,10.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_6in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2026,-0.0005999999999999894,-0.5999999999999894,0.27901567837774427,-0.21458024223857178,0.15,0.127,0.1524,1.6149999999999998,1.4400000000000002,1.692,6.858382499999999,1.6624999999999999,1.425,1.764,7.3205100000000005,1.8049999999999997,1.3950000000000002,1.89,8.107965,1.9474999999999998,1.3350000000000002,2.0700000000000003,9.209775,2.1374999999999997,1.065,2.286,10.127474999999997,1.8334999999999997,1.332,1.9404,8.324821499999999,186.7994984937616,1397.748446299525,1,27.88183406217064,3.0,657.0,100.0,1093.0,0.2026,0.15,0.1524,83185.0,100.343,2.51186,2.597991,nan,38.74119641558129,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/02_Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_10psi_PAC02_UM2_fabricated_longitudinal_UM3,0.023589730029925704,15.28379302420517,4.24074051587114,17.39386188258835,0.4659956155493301,0.4346145048684427,0.8876735686147138,18.19374461000458,4.0,3.0,1.0,8.0,15.0,15.0,166.8314716882755,263.3492712308349,16.93191769210539,26.69431460496985,5.859438559530701,7.457471345932056,7.463093025974239,0.001268648533359626,0.0011841624694695731,0.015307466608365633,0.0004876423877959796,0.011603602174161797,fail,failed_maneuver,1.5585131542580974,0.6666666666666655,0.5999999999999992,0.7059832378733443,1.0,1.0,0.7298291428016688,8,0.4659956155493301,nan,nan,nan,nan,nan,nan,nan,ok,,ok,20,10.0,18996,378.12,577.998,32.102312767600196,32.86333333333334,32.41593684210526,32.4682701754386,0.052333333333336896,30.85317329964203,32.40104179827332,33.05272320488523,-2.199549905243209,2.199549905243209,31.015917561591912,28.720911244472518,ok,12.0,ok,21,22,19944,19964,2.665314660447192,2.634302637944218,-1.1635407617414646,31.39722439078932,30.396327269874902,-3.187852239601279,60.080975230645805,54.37391872036332,-5.707056510282484,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_12psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 6in 12 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,6.0,12.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_6in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2032,0.0,0.0,0.27961567837774426,0.0,0.15,0.127,0.1524,1.5199999999999998,1.4400000000000002,1.692,6.474345000000001,1.5675,1.425,1.764,6.9045524999999985,1.6624999999999999,1.3950000000000002,1.89,7.646122500000001,1.8049999999999997,1.3350000000000002,2.052,8.68338,1.9949999999999999,1.065,2.286,9.5442225,1.7099999999999997,1.332,1.9367999999999999,7.850524500000001,192.7815112573566,1393.7584403784451,1,27.633556811212923,3.0,655.0,100.0,1092.0,0.2032,0.15,0.1524,88439.0,103.463,2.25676,2.597991,nan,34.977796259569786,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/03_Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_12psi_PAC02_UM2_fabricated_longitudinal_UM3,0.0256397039629519,14.66480935133487,4.414835171987911,18.103359737512136,0.36555505855995785,0.6024503481044876,0.8884326127378177,15.0542309172368,4.0,3.0,1.0,8.0,15.0,15.0,156.71466367870067,244.1592994376255,15.913119929935522,24.59164359458598,5.512416883446331,6.99537567537032,7.002311383279139,0.002066058694460032,0.001967467111394007,0.017392936002326113,0.0005374739891596539,0.012504270775049335,fail,failed_maneuver,1.4953943855786502,0.047619047619046825,0.0,0.1674594699543747,1.0,0.8333333333333282,0.24186486748859287,12,0.36555505855995785,nan,nan,nan,nan,nan,nan,nan,ok,,ok,20,12.0,20196,0.14,363.0,32.65572968244537,34.03,30.21232673267327,33.15545874587459,2.9431320132013212,31.06207169736582,33.1778248167954,33.7272925331749,-2.6652208358090714,2.7100960586254708,32.9545954644484,28.715033670033673,ok,12.0,ok,21,22,19944,19964,2.665314660447192,2.634302637944218,-1.1635407617414646,31.39722439078932,30.396327269874902,-3.187852239601279,60.080975230645805,54.37391872036332,-5.707056510282484,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_14psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 6in 14 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,6.0,14.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_6in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2045,0.0012999999999999956,1.2999999999999956,0.2809156783777442,0.46492385818357884,0.15,0.127,0.1524,1.4725,1.4400000000000002,1.692,6.3123225,1.5675,1.425,1.764,6.7788675,1.6624999999999999,1.3950000000000002,1.89,7.518870000000001,1.8049999999999997,1.3350000000000002,2.052,8.5455825,1.9949999999999999,1.065,2.2680000000000002,9.359542499999998,1.7005,1.332,1.9332,7.703036999999999,191.1228998263076,1394.1949176041621,1,27.55671707265893,3.0,657.0,100.0,1093.0,0.2045,0.15,0.1524,95444.0,107.483,2.24012,2.597991,nan,34.55643257650864,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/04_Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_14psi_PAC02_UM2_fabricated_longitudinal_UM3,0.023542151087895036,14.64752161691171,4.421054555503559,18.12914955308043,0.37247365028039225,0.6066778297578436,0.8901976289049025,14.44448315388099,4.0,3.0,1.0,8.0,15.0,15.0,154.5271714438837,237.5413436850679,15.850770296893817,24.51915432739852,5.493173729589063,6.9627769811515146,6.969615901249389,0.0019521813011149508,0.0018551238923888932,0.016731426184470093,0.00048572289362306363,0.012664623259284927,fail,failed_maneuver,1.493631527270955,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666669,15,0.37247365028039225,nan,nan,nan,nan,nan,nan,nan,ok,,ok,20,14.0,19506,593.117,798.612,31.632464369937455,32.52,31.834982923497268,31.768828551912566,-0.06615437158470172,30.643821900953558,31.755930482928328,32.49764072593049,-1.85381882497693,1.85381882497693,29.938413821388288,28.443984927714556,ok,12.0,ok,21,22,19944,19964,2.665314660447192,2.634302637944218,-1.1635407617414646,31.39722439078932,30.396327269874902,-3.187852239601279,60.080975230645805,54.37391872036332,-5.707056510282484,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_8psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 6in 8 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,6.0,8.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_6in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2009,-0.0022999999999999965,-2.2999999999999963,0.2773156783777443,-0.8225575952478718,0.15,0.127,0.1524,1.6149999999999998,1.4400000000000002,1.692,6.9333375,1.71,1.425,1.764,7.394610000000001,1.8049999999999997,1.3950000000000002,1.89,8.2258125,1.9474999999999998,1.3350000000000002,2.0700000000000003,9.335602500000002,2.1374999999999997,1.065,2.286,10.200007499999998,1.8429999999999995,1.332,1.9404,8.417874000000001,189.1273987878103,1397.4811521542501,1,27.97446448298994,3.0,655.0,100.0,1092.0,0.2009,0.15,0.1524,72152.0,93.452,2.49238,2.597991,nan,36.869148202084,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/05_Round_8_Round_8_Hoosier_LC0_16x6_10_on_6in_8psi_PAC02_UM2_fabricated_longitudinal_UM3,0.025358719052746892,15.05062860313219,4.215188707717187,17.286983198061826,0.28936705616972214,0.41668036819503346,0.8863221138398174,20.28037800405258,4.0,3.0,1.0,8.0,15.0,15.0,168.41117107565745,273.5421618732915,16.681451787174524,25.95098600308879,5.775494284040043,7.318388682428999,7.32548229813134,0.00141721484138112,0.0013268958222503791,0.016139667600987256,0.0006860452984923471,0.01206868174781452,fail,failed_maneuver,1.5347370002123244,0.7142857142857124,0.5999999999999992,0.8116364107044637,1.0,1.0,0.772909102676115,6,0.28936705616972214,nan,nan,nan,nan,nan,nan,nan,ok,,,,,,,,,,,,,,,,,,,,ok,12.0,ok,21,22,19944,19964,2.665314660447192,2.634302637944218,-1.1635407617414646,31.39722439078932,30.396327269874902,-3.187852239601279,60.080975230645805,54.37391872036332,-5.707056510282484,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_10psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 7in 10 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,7.0,10.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_7in_10psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2021,-0.0010999999999999899,-1.0999999999999899,0.27851567837774427,-0.39339711077071826,0.15,0.127,0.1778,1.6149999999999998,1.4400000000000002,1.692,6.916237500000001,1.71,1.425,1.764,7.378365,1.8049999999999997,1.3950000000000002,1.89,8.2166925,1.9474999999999998,1.3350000000000002,2.0700000000000003,9.330045000000002,2.1374999999999997,1.065,2.286,10.24518,1.8429999999999995,1.332,1.9404,8.417304,187.22865318343977,1397.8393747918904,1,28.12459897267556,3.0,656.0,100.0,1091.0,0.2021,0.15,0.1778,85287.0,105.242,2.52968,2.597991,nan,42.92009561546248,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/06_Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_10psi_PAC02_UM2_fabricated_longitudinal_UM3,0.024429496959783137,15.62995083347829,4.231193839700536,17.3569980582797,0.6493164091062457,0.42096544996604346,0.8884323228097345,17.59534099029292,4.0,3.0,1.0,8.0,15.0,15.0,165.6181247368856,250.00424480650966,17.36883054625323,27.81640661782483,6.001044333404482,7.7074870932944775,7.711697867617171,0.0010647972914943668,0.0009853155140941085,0.014936177662746608,0.00037672461469539446,0.00907510168837784,fail,failed_maneuver,1.5938114272945696,0.7142857142857124,0.5999999999999992,0.8109892243471504,1.0,1.0,0.7727473060867867,7,0.6493164091062457,nan,nan,nan,nan,nan,nan,nan,ok,,ok,23,10.0,18949,378.13,578.008,32.292856615124805,33.18333333333333,32.51209212376934,32.63617791842476,0.12408579465541436,31.121085545411365,32.66087075835137,33.096613541611696,-1.9755279962003272,1.976051506675814,31.344512111457064,28.46840519288617,ok,12.0,ok,24,25,19957,19993,2.7099033942348236,2.678264395747624,-1.16753233914205,33.62466105674883,32.334117642610614,-3.8380860165702315,61.875382739556706,55.865779856283034,-6.009602883273672,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_12psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 7in 12 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,7.0,12.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_7in_12psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2026,-0.0005999999999999894,-0.5999999999999894,0.27901567837774427,-0.21458024223857178,0.15,0.127,0.1778,1.5199999999999998,1.4400000000000002,1.692,6.558277500000001,1.6149999999999998,1.425,1.764,7.0299525,1.71,1.3950000000000002,1.89,7.782922500000001,1.8524999999999998,1.3350000000000002,2.0700000000000003,8.788117499999998,2.0425,1.065,2.286,9.649529999999999,1.748,1.332,1.9404,7.96176,190.25736620591155,1394.620162817662,1,27.478991116788123,3.0,659.0,100.0,1094.0,0.2026,0.15,0.1778,90365.0,108.33,2.27989,2.597991,nan,38.06075872706723,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/07_Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_12psi_PAC02_UM2_fabricated_longitudinal_UM3,0.023578188032843173,15.07253941386296,4.364308680618128,17.899059622197097,0.5162619357790234,0.5515674148419001,0.8877565017028631,16.42315023936163,4.0,3.0,1.0,8.0,15.0,15.0,160.3276342367269,246.60596274572566,16.528029177097885,25.8322656945948,5.719521349518471,7.292985726037944,7.29916322251789,0.0017449137753873952,0.0016548505152416332,0.017220907110095558,0.0004418980687814134,0.013731256222547018,fail,failed_maneuver,1.5369712811064902,0.23809523809523858,0.20000000000000037,0.29375788758373017,1.0,1.0,0.39677280522926606,9,0.5162619357790234,nan,nan,nan,nan,nan,nan,nan,ok,,ok,23,12.0,20197,0.15,363.01,32.790701754385964,34.660000000000004,30.12808580858086,33.19161056105611,3.0635247524752494,31.330354508095258,33.44843293558449,33.59331781947814,-2.2629633113828787,2.3379224637322378,33.28254790315393,28.50229539040452,ok,12.0,ok,24,25,19957,19993,2.7099033942348236,2.678264395747624,-1.16753233914205,33.62466105674883,32.334117642610614,-3.8380860165702315,61.875382739556706,55.865779856283034,-6.009602883273672,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_14psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 7in 14 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,7.0,14.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_7in_14psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2037,0.0005000000000000004,0.5000000000000004,0.28011567837774426,0.17881686853214646,0.15,0.127,0.1778,1.5199999999999998,1.4400000000000002,1.692,6.411787500000001,1.5675,1.425,1.764,6.8509725,1.6624999999999999,1.3950000000000002,1.89,7.588695000000001,1.8049999999999997,1.3350000000000002,2.052,8.632222500000001,1.9949999999999999,1.065,2.286,9.4980525,1.7099999999999997,1.332,1.9367999999999999,7.796346,192.36682547005356,1394.6772022936632,1,27.83475731380964,3.0,656.0,100.0,1091.0,0.2037,0.15,0.1778,95969.0,111.639,2.26501,2.597991,nan,36.97474729672663,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/08_Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_14psi_PAC02_UM2_fabricated_longitudinal_UM3,0.023619065061211586,14.89463052531768,4.393141798540525,18.016620000976012,0.4956213734491525,0.5776380661040094,0.8898793825438517,15.0318422694249,4.0,3.0,1.0,8.0,15.0,15.0,155.99436309305426,236.91307959740308,16.20112716938116,25.18298756795395,5.610808668830673,7.136718508922266,7.142767863687549,0.001735317205361387,0.0016435166733292598,0.01623885826554648,0.00042759389614710453,0.013678618133100187,fail,failed_maneuver,1.5188296232982397,0.047619047619046825,0.0,0.10594440669190741,1.0,0.8333333333333282,0.22648610167297606,13,0.4956213734491525,nan,nan,nan,nan,nan,nan,nan,ok,,ok,23,14.0,19514,593.128,798.492,31.936162584127633,32.879999999999995,32.09780396174863,32.033811475409834,-0.0639924863387975,31.012919442451572,31.97485241365174,32.820715896279594,-1.8077964538280207,1.8077964538280207,30.332077482832833,28.465055344880604,ok,12.0,ok,24,25,19957,19993,2.7099033942348236,2.678264395747624,-1.16753233914205,33.62466105674883,32.334117642610614,-3.8380860165702315,61.875382739556706,55.865779856283034,-6.009602883273672,not_available_round8_lc0_cornering_only,nan,nan
Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_8psi_PAC02_UM2_fabricated_longitudinal_UM3,Hoosier LC0 43070 16x6.0-10 7in 8 psi,round8_lc0_fabricated_longitudinal_um3,Hoosier,LC0 43070,Hoosier LC0 43070,16x6.0-10,7.0,8.0,0,vehicles/current/tires/round_8_fabricated_longitudinal_um3/Round_8_Hoosier_LC0_16x6_10_on_7in_8psi_PAC02_UM2_fabricated_longitudinal_UM3.tir,0.2032,0.2005,-0.00269999999999998,-2.69999999999998,0.2769156783777443,-0.9656110900735829,0.15,0.127,0.1778,1.6149999999999998,1.4400000000000002,1.692,6.9641175,1.71,1.425,1.764,7.423965000000001,1.8049999999999997,1.3950000000000002,1.89,8.254597500000001,1.9474999999999998,1.3350000000000002,2.0700000000000003,9.368092500000001,2.1374999999999997,1.065,2.286,10.215112499999998,1.8429999999999995,1.332,1.9404,8.445177,186.32847177589116,1396.6821927125707,1,27.667476481953443,3.0,659.0,100.0,1094.0,0.2005,0.15,0.1778,74954.0,98.6612,2.47522,2.597991,nan,42.13079881387433,55.079922,0.0,0.0,nan,nan,nan,nan,nan,fabricated_longitudinal_no_combined,not_available_round8_lc0_um3,Round 8 LC0 PAC2002 USE_MODE=3 tire. Pure longitudinal terms are fabricated from the reference tire and combined-slip longitudinal terms are zeroed.,ok,ok,studies/DS-008-round8-lc0-analysis/work/standardsim_all/09_Round_8_Round_8_Hoosier_LC0_16x6_10_on_7in_8psi_PAC02_UM2_fabricated_longitudinal_UM3,0.023406257038004696,15.51881177363978,4.249903602571279,17.43309488692247,0.597591497140563,0.4437009950200647,0.8873928494160535,20.30132754382193,4.0,3.0,1.0,8.0,15.0,15.0,170.47745970755665,278.8697105591519,17.271566009881308,27.46469532782752,5.976814099255245,7.65169585208913,7.656719298094619,0.0012844883586368365,0.0012022822869485585,0.016034111891715757,0.0004620462366155401,0.01195646949818601,fail,failed_maneuver,1.5824783971733243,0.7142857142857124,0.5999999999999992,0.8426366372196865,1.0,1.0,0.7806591593049208,5,0.597591497140563,nan,nan,nan,nan,nan,nan,nan,ok,,,,,,,,,,,,,,,,,,,,ok,12.0,ok,24,25,19957,19993,2.7099033942348236,2.678264395747624,-1.16753233914205,33.62466105674883,32.334117642610614,-3.8380860165702315,61.875382739556706,55.865779856283034,-6.009602883273672,not_available_round8_lc0_cornering_only,nan,nan
