candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_converged,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_converged,terminal_energy_kwh,pack_aware_acceleration_cohort_points,pack_aware_acceleration_cohort_point_loss,pack_aware_acceleration_cohort_time_rank,pack_aware_skidpad_cohort_points,pack_aware_skidpad_cohort_point_loss,pack_aware_skidpad_cohort_time_rank,pack_aware_autocross_cohort_points,pack_aware_autocross_cohort_point_loss,pack_aware_autocross_cohort_time_rank,pack_aware_cohort_nonenergy_points,pack_aware_cohort_performance_points_excluding_efficiency,pack_aware_cohort_full_dynamic_points,mass_isolated_acceleration_cohort_points,mass_isolated_acceleration_cohort_point_loss,mass_isolated_acceleration_cohort_time_rank,mass_isolated_skidpad_cohort_points,mass_isolated_skidpad_cohort_point_loss,mass_isolated_skidpad_cohort_time_rank,mass_isolated_autocross_cohort_points,mass_isolated_autocross_cohort_point_loss,mass_isolated_autocross_cohort_time_rank,mass_isolated_cohort_nonenergy_points,mass_isolated_cohort_performance_points_excluding_efficiency,mass_isolated_cohort_full_dynamic_points,endurance_cohort_points,endurance_cohort_point_loss,endurance_cohort_time_rank,cohort_efficiency_energy_eligible,cohort_efficiency_time_eligible,cohort_efficiency_eligible,cohort_efficiency_factor,cohort_efficiency_unclipped_points,cohort_efficiency_points,inherited_competition_efficiency_factor,inherited_competition_efficiency_points,pack_aware_cohort_full_dynamic_points_with_inherited_efficiency,pack_aware_fully_cohort_normalized_full_dynamic_points,pack_aware_cohort_nonenergy_points_rank,pack_aware_cohort_performance_points_excluding_efficiency_rank,pack_aware_cohort_full_dynamic_points_rank,pack_aware_cohort_full_dynamic_points_with_inherited_efficiency_rank,pack_aware_fully_cohort_normalized_full_dynamic_points_rank,mass_isolated_cohort_full_dynamic_points_with_inherited_efficiency,mass_isolated_fully_cohort_normalized_full_dynamic_points,mass_isolated_cohort_nonenergy_points_rank,mass_isolated_cohort_performance_points_excluding_efficiency_rank,mass_isolated_cohort_full_dynamic_points_rank,mass_isolated_cohort_full_dynamic_points_with_inherited_efficiency_rank,mass_isolated_fully_cohort_normalized_full_dynamic_points_rank,pack_aware_minus_mass_isolated_cohort_nonenergy_points,pack_aware_minus_mass_isolated_cohort_full_dynamic_points,pack_aware_minus_mass_isolated_fully_cohort_normalized_points
tenpower_50xg_140s3p,tenpower_50xg,Tenpower,INR21700-50XG,140,3,420,39.375,262.26015114,7.56,7.40985,31.203125,121,1.0,80.0,64.78254141018913,57.61822378955744,3471.857362953549,bus_current+motor_voltage,False,1251.023538290864,64.14785051606354,0.1616887788903898,0.7432024060828949,89.40992245726278,4.310193430836436,True,4.802628618497106,True,52.31043054751619,True,4.256681932917804,True,4.802628618497106,True,52.26969162165052,True,6.617054345309171,96.06097491895432,3.939025081045685,48,71.37127863424405,3.6287213657559505,125,121.88967788346136,3.11032211653864,123,289.3219314366597,554.9031267276157,644.3130491848785,96.54522182159766,3.4547781784023357,125,71.37127863424405,3.6287213657559505,125,120.86827130715443,4.13172869284557,125,288.7847717629961,554.3659670539521,643.7758895112149,265.581195290956,9.418804709044025,11,True,True,True,0.43631659800293315,26.373522393814834,26.373522393814834,0.7432024060828949,89.40992245726278,644.3130491848785,581.2766491214305,80,12,25,25,16,643.7758895112149,580.7394894477669,125,14,25,25,19,0.5371596736636093,0.5371596736636093,0.5371596736636093
tenpower_60xg_115s3p,tenpower_60xg,Tenpower,INR21700-60XG,115,3,345,32.775,255.66015114,7.452,7.303995,29.265625,121,1.0,80.0,52.027793772880834,46.176710175955456,3471.857362953549,bus_current+motor_voltage,False,1252.8018417415612,64.23903532628971,0.1558105959443274,0.7701460591089899,94.713791163187,4.3670172354945365,True,4.788981218621004,True,52.218588265018994,True,4.240524824427334,True,4.788981218621004,True,52.09437832249883,True,6.376491850665483,92.38428010028163,7.615719899718371,85,72.484164284165,2.5158357158349958,89,122.55577757975786,2.4442224202421414,93,287.4242219642045,551.8753321259042,646.5891232890912,97.62367143480046,2.376328565199543,89,72.484164284165,2.5158357158349958,89,122.139351153707,2.860648846293003,89,292.2471868726725,556.6982970343721,651.4120881975591,264.4511101616996,10.548889838300397,12,True,True,True,0.4521345810044655,29.33563880810159,29.33563880810159,0.7701460591089899,94.713791163187,646.5891232890912,581.2109709340058,93,15,16,16,17,651.4120881975591,586.0339358424737,89,9,5,5,5,-4.822964908468009,-4.822964908467952,-4.822964908467952
reliance_rs50_135s3p,reliance_rs50,Reliance,INR21700-RS50,135,3,405,33.91875,256.80390114,7.29,7.1452125,29.0703125,121,1.0,80.0,62.468883451751154,55.54452190354812,3471.857362953549,bus_current+motor_voltage,False,1254.6422951618374,64.33340695661647,0.1556798892419421,0.7696619759825368,94.6184992091608,4.305836003141828,True,4.791360749452055,True,52.174170338048405,True,4.243325070291728,True,4.791360749452055,True,52.12493283892111,True,6.371142726509093,96.34692148464534,3.6530785153546645,44,72.28943927358559,2.710560726414414,98,122.87876647853264,2.12123352146736,72,291.51512723676353,554.8000303108303,649.4185295199911,97.4361731586298,2.563826841370201,98,72.28943927358559,2.710560726414414,98,121.91720550322644,3.082794496773559,98,291.6428179354418,554.9277210095086,649.5462202186693,263.28490307406673,11.715096925933267,13,True,True,True,0.4518503872220506,29.282419945263776,29.282419945263776,0.7696619759825368,94.6184992091608,649.4185295199911,584.082450256094,58,13,8,8,9,649.5462202186693,584.2101409547723,98,13,10,10,9,-0.1276906986782933,-0.12769069867817961,-0.1276906986782933
tenpower_60xg_110s3p,tenpower_60xg,Tenpower,INR21700-60XG,110,3,330,31.35,254.23515114,7.128,6.98643,29.1328125,121,1.0,80.0,49.76571414574354,44.14924234043971,3471.857362953549,bus_current+motor_voltage,False,1255.1177676414636,64.35778742318166,0.1482039729752195,0.8081800871005632,100.0,4.382249579980233,True,4.78600771265941,True,52.20609071311092,True,4.237035725468326,True,4.78600771265941,True,52.05620304043549,True,6.065193578043942,91.4149009381409,8.585099061859097,91,72.72790463730526,2.272095362694742,79,122.64659907284859,2.3534009271514122,88,286.78940464829475,549.773579534917,649.773579534917,97.85764057512986,2.1423594248701363,79,72.72790463730526,2.272095362694742,79,122.4172697931697,2.5827302068303055,79,293.0028150056048,555.986989892227,655.986989892227,262.9841748866222,12.015825113377787,14,True,True,True,0.4744634614895224,33.51700272732105,33.51700272732105,0.8081800871005632,100.0,649.773579534917,583.290582262238,95,17,7,7,11,655.986989892227,589.5039926195481,79,12,1,1,1,-6.213410357310067,-6.213410357310067,-6.213410357310067
molicel_p50b_135s3p,molicel_p50b,Molicel,INR-21700-P50B,135,3,405,35.94375,258.82890114,7.29,7.1452125,30.1484375,121,1.0,80.0,79.99999953257931,71.26939489785825,3471.857362953549,terminal_power_limit+motor_voltage,True,1255.2215651220267,64.36310977329204,0.1511839621658728,0.7921845249302423,99.05207183666184,4.2603683751382775,True,4.795558530937689,True,52.18642878367922,True,4.248282467357593,True,4.795558530937689,True,52.17884778342848,True,6.187148549553465,99.36552867435718,0.6344713256428207,9,71.94662715774481,3.053372842255186,110,122.78957317216178,2.2104268278382193,77,294.1017290042638,557.020284061658,656.0723558983199,97.10484294164795,2.895157058352055,110,71.94662715774481,3.053372842255186,110,121.52585316121493,3.4741468387850745,110,290.57732326060767,553.4958783180018,652.5479501546637,262.9185550573942,12.081444942605799,15,True,True,True,0.4650728443276607,31.75849146626212,31.75849146626212,0.7921845249302423,99.05207183666184,656.0723558983199,588.7787755279202,30,9,1,1,2,652.5479501546637,585.254369784264,110,15,2,2,8,3.524405743656132,3.524405743656189,3.524405743656189
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,405,37.96875,260.85390114,7.29,7.1452125,28.8671875,121,1.0,80.0,62.468883451751154,55.54452190354812,3471.857362953549,bus_current+motor_voltage,False,1258.684795759742,64.54069140501282,0.1557944383198904,0.7666259807421678,94.02086235082044,4.316590087045306,True,4.79973742598298,True,52.28260524467553,True,4.253239696155548,True,4.79973742598298,True,52.23253726733429,True,6.3758306057743726,95.64225426720098,4.3577457327990174,55,71.6062504094034,3.393749590596599,120,122.09123789430087,2.9087621056991253,117,289.3397425709053,550.0750791931789,644.0959415439993,96.77429630070961,3.225703699290392,120,71.6062504094034,3.393749590596599,120,121.13694022463011,3.8630597753698908,120,289.51748693474315,550.2528235570169,644.2736859078373,260.7353366222737,14.264663377726322,16,True,True,True,0.4500680260456214,28.948650380814442,28.948650380814442,0.7666259807421678,94.02086235082044,644.0959415439993,579.0237295739934,79,16,26,26,24,644.2736859078373,579.2014739378313,120,17,23,23,23,-0.17774436383785996,-0.17774436383797365,-0.17774436383797365
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,390,32.6625,255.54765114,7.02,6.880574999999999,26.90625,121,1.0,80.0,60.155222324125376,53.47054037376493,3471.857362953549,bus_current+motor_voltage,False,1262.9139693905513,64.75754775469132,0.1497808934492102,0.7947349005010909,99.55411427186829,4.313762558848687,True,4.788746827129469,True,52.15169254323767,True,4.240249357993906,True,4.788746827129469,True,52.09136885234048,True,6.129728473701116,95.82718915142672,4.1728108485732776,53,72.50336103463164,2.496638965368362,88,123.04242541749512,1.9575745825048756,64,291.37297560355347,549.4584828181178,649.012597089986,97.64212943757691,2.357870562423088,88,72.50336103463164,2.496638965368362,88,122.16124550991071,2.8387544900892863,88,292.3067359821193,550.3922431966835,649.9463574685517,258.08550721456425,16.914492785435755,17,True,True,True,0.4665701096534922,32.03887324425229,32.03887324425229,0.7947349005010909,99.55411427186829,649.012597089986,581.49735606237,60,18,9,9,15,649.9463574685517,582.4311164409357,88,16,8,8,15,-0.9337603785658075,-0.9337603785656938,-0.9337603785656938
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,390,34.6125,257.49765114,7.02,6.880574999999999,27.7109375,121,1.0,80.0,79.41023989251752,70.60505643970043,3471.857362953549,bus_current+motor_voltage,False,1263.797666234762,64.80286045371648,0.1455801452098202,0.8170954121077058,100.0,4.258324838173799,True,4.792801040353334,True,52.15186559730024,True,4.24502350469012,True,4.792801040353334,True,52.14342983274221,True,5.957814383052631,99.50271331783001,0.4972866821699853,8,72.17171630419932,2.8282836958006783,102,123.0411648864946,1.9588351135054012,65,294.7155945085239,552.2496529928012,652.2496529928012,97.32257026269582,2.6774297373041804,102,72.17171630419932,2.8282836958006783,102,121.78285019903822,3.217149800961778,102,291.2771367659334,548.8111952502106,648.8111952502106,257.53405848427724,17.46594151572276,18,True,True,True,0.4796974384591463,34.49713079372622,34.49713079372622,0.8170954121077058,100.0,652.2496529928012,586.7467837865274,19,14,3,3,3,648.8111952502106,583.3083260439369,102,19,12,12,12,3.438457742590515,3.438457742590572,3.438457742590572
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,375,31.40625,254.29140114,6.75,6.615937499999999,26.9296875,121,1.0,80.0,57.8415596557264,51.39692203278347,3471.857362953549,bus_current+motor_voltage,False,1264.7051554456884,64.84939313712783,0.1432844767481767,0.8295910122933609,100.0,4.323103303278687,True,4.786125276237689,True,52.13145178019198,True,4.237173467828641,True,4.786125276237689,True,52.05771224112092,True,5.8638649879631615,95.21717686754175,4.7828231324582475,60,72.71825924257588,2.2817407574241173,80,123.18991747760688,1.8100825223931167,55,291.1253535877245,548.0939183528492,648.0939183528492,97.84839665512428,2.151603344875724,80,72.71825924257588,2.2817407574241173,80,122.4062749713547,2.593725028645295,80,292.9729308690549,549.9414956341795,649.9414956341795,256.9685647651247,18.03143523487529,19,True,True,True,0.48703331051551546,35.870865171185955,35.870865171185955,0.8295910122933609,100.0,648.0939183528492,583.9647835240352,62,19,11,11,10,649.9414956341795,585.8123608053655,80,18,9,9,7,-1.847577281330416,-1.8475772813303593,-1.8475772813303593
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,390,35.099999999999994,257.98515114,6.981,6.880574999999999,26.75,121,1.0,80.0,60.155222324125376,53.47054037376493,3471.857362953549,bus_current+motor_voltage,False,1265.6233450154614,64.89647449528331,0.149706710232925,0.7934265434010167,99.29656366161744,4.320319232891999,True,4.793811782981949,True,52.21736732171328,True,4.246216989414666,True,4.793811782981949,True,52.15641125783007,True,6.1266925526122336,95.39871911182016,4.6012808881798435,57,72.08916605103427,2.910833948965731,104,122.56464843286648,2.435351567133523,92,290.0525335957209,546.4497621603315,645.746325821949,97.24279621842666,2.757203781573338,104,72.08916605103427,2.910833948965731,104,121.68861484992108,3.3113851500789195,104,291.020577119382,547.4178056839926,646.7143693456101,256.3972285646106,18.6027714353894,20,True,True,True,0.46580200406851985,31.895035805500992,31.895035805500992,0.7934265434010167,99.29656366161744,645.746325821949,578.3447979658325,71,23,20,20,28,646.7143693456101,579.3128414894936,104,20,15,15,21,-0.9680435236610947,-0.9680435236610947,-0.9680435236610947
