candidate_id,cell_id,manufacturer,cell_model,form_factor,series_cells,parallel_cells,total_cells,maximum_pack_voltage_v,nominal_pack_voltage_v,nominal_pack_energy_kwh,model_usable_energy_kwh,cell_envelope_l,cell_envelope_vs_baseline_pct,cell_mass_kg,cell_capacity_ah,cell_dcir_mohm,cell_continuous_current_a,pack_current_limit_a,pack_mass_kg,source_url,dcir_basis,cell_nominal_voltage_v,cell_maximum_voltage_v,cell_minimum_voltage_v,cell_pulse_current_a,cell_pulse_duration_s,cell_document_status,power_limit_kw,vehicle_mass_kg,pack_resistance_initial_mohm,simulation_fidelity,regen_endurance_only,regen_command_power_kw,regen_active_rms_target_kw,regen_active_power_threshold_kw,completed_target_distance,target_distance_m,elapsed_time_s,equivalent_average_lap_time_s,fastest_completed_lap_time_s,slowest_completed_lap_time_s,completed_full_laps_before_target,final_soc,remaining_usable_chemical_kwh,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,chemical_energy_kwh,chemical_discharge_energy_kwh,chemical_regenerated_energy_kwh,mechanical_energy_kwh,positive_motor_shaft_energy_kwh,regenerative_wheel_energy_kwh,mechanical_braking_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,motor_loss_kwh,inverter_loss_kwh,drivetrain_loss_kwh,average_battery_terminal_power_kw,peak_battery_terminal_power_kw,peak_regen_terminal_power_kw,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_duration_s,regen_active_duty_fraction,average_motor_shaft_power_kw,peak_motor_shaft_power_kw,peak_pack_current_a,peak_pack_charge_current_a,peak_cell_current_a,peak_cell_charge_current_a,rms_cell_current_a,minimum_terminal_voltage_v,maximum_terminal_voltage_v,battery_discharge_efficiency_pct,battery_charge_storage_efficiency_pct,chemical_to_motor_efficiency_pct,adiabatic_cell_temperature_rise_c,distance_reached_m,maximum_achieved_terminal_power_kw,pack_current_limit_respected,power_limit_respected,regen_active_rms_error_kw,solver_energy_balance_relative,search_status,search_evaluations,reserve_target_kwh,reserve_error_kwh,constraint_valid,equal_reserve_eligible,sensitivity_case
reliance_rs50_110s4p__capacity_minus_5pct,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,7.524,7.374564999999999,11.07372263789744,96.16497419877564,0.067,4.75,8.188,40.0,160.0,36.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",46.84375,259.73515114,236.42850000000004,screening_sensitivity_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1221.1662798348054,59.391353911991885,59.351253305972904,60.51056143010186,20,0.12325279481787134,0.5017060233984505,6.426066395335735,7.168350735034998,0.7422843396992624,6.873001171959256,7.6057584747589555,0.7327573027997003,5.421999083330631,6.372596576500792,0.9749717878668311,3.2286169999064347,0.44693477662352016,0.009527036899562052,0.7694693739119742,0.2345979380931292,0.18368920910919073,18.944053242559317,46.84373226581306,10.058999958060559,8.916033991961426,4.558256134657617,319.0453011559234,0.2612627833116082,15.984061320978133,42.646568379807874,141.36165995719293,26.776874260442053,35.34041498929823,6.694218565110513,18.70609583726055,331.0866592827723,461.99999281936243,94.24899250777459,98.71652459980201,83.78647044406382,54.57819524574873,22000.0,46.84373226581306,True,True,0.34176684955146364,-1.2129341676926465e-14,converged,6,0.5,0.0017060233984504958,True,True,capacity_minus_5pct
reliance_rs50_110s4p__capacity_plus_5pct,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,8.316,8.150834999999999,11.07372263789744,96.16497419877564,0.067,5.25,8.188,40.0,160.0,36.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",80.0,259.73515114,236.42850000000004,screening_sensitivity_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1212.8423344673608,58.98651929329535,58.826721253683225,59.92648195310016,20,0.153630294292907,0.7909950800027771,6.814267241329942,7.580639623141355,0.7663723818114132,7.359987491237146,8.116612891180718,0.7566253999435731,5.771070107744622,6.756084764166973,1.0102714424844628,3.491181841863968,0.5457202499072037,0.00974698186784002,0.8021909045015564,0.24100622908376412,0.19415890516628606,20.226340532185606,67.6980655627086,10.058999988286859,8.951002210090753,4.652401714744071,327.52652520489266,0.2700487243040796,17.129887205829345,61.73250880956971,159.9999240549189,26.489113177381466,39.99998101372972,6.622278294345366,20.795435969024776,332.00238539174927,461.9999934477665,93.39658949829015,98.72816634586937,83.23773542912146,66.64155019219584,22000.0,67.6980655627086,True,True,0.3767350676807908,-1.0600621141381005e-16,power_cap_extra_reserve,6,0.5,0.2909950800027771,True,False,capacity_plus_5pct
reliance_rs50_110s4p__dcir_minus_20pct,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.07372263789744,96.16497419877564,0.067,5.0,6.550400000000001,40.0,160.0,36.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Sensitivity case: 0.80 x base DCIR,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",60.3564453125,259.73515114,189.14280000000005,screening_sensitivity_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1212.332040040866,58.96170115232329,58.891399155024864,60.050200012637696,20,0.11943011884078152,0.49995745522404683,6.831123062817175,7.601278890371776,0.7701558275546011,7.262897977053144,8.025065641098811,0.762167664045666,5.787869947112788,6.777265516140333,1.0147646861820965,3.5027626546018786,0.4317749142359691,0.00798816350893516,0.8017223605115188,0.24153075519286724,0.1948007550580609,20.28490728110499,60.35640426951178,10.05899998451397,8.96827535315423,4.667607280016836,328.26492181554715,0.27077146439558075,17.186984358595083,55.11890992992457,159.999460354256,26.914461015521557,39.999865088564,6.728615253880389,20.632537363114576,334.4973409811817,461.99999424240207,94.71921140985198,98.96278607222916,84.45121596802757,52.726923041027426,22000.0,60.35640426951178,True,True,0.39400821074426773,-4.719300522210908e-15,converged,11,0.5,-4.25447759531683e-05,True,True,dcir_minus_20pct
reliance_rs50_110s4p__dcir_plus_20pct,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.07372263789744,96.16497419877564,0.067,5.0,9.8256,40.0,160.0,36.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Sensitivity case: 1.20 x base DCIR,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",52.34375,259.73515114,283.7142,screening_sensitivity_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1216.3181880939364,59.15556724056602,59.10976911150435,60.268813057940214,20,0.12004732571937987,0.504500377288304,6.6374216501058925,7.386473991845469,0.7490523417395762,7.258351992485167,7.99591768272962,0.737565690244454,5.612468795924602,6.573050030359721,0.9852115224975575,3.3726257676912472,0.6209303423792737,0.011486651495122267,0.7876897211477654,0.2372631330335257,0.1889565388214321,19.645120967751094,52.343723895862254,10.05899993921404,8.92294745255026,4.586640904136352,321.2467611912982,0.264114081607804,16.611514867660713,47.725168003925006,156.832027134458,26.70848825309718,39.2080067836145,6.677122063274295,20.162803494862015,318.4715058662049,461.9999920916445,92.37806446906666,98.46650883322172,82.20507377854639,75.82595768539299,22000.0,52.343723895862254,True,True,0.3486803101402973,-1.0589858006585088e-15,converged,8,0.5,0.004500377288303992,True,True,dcir_plus_20pct
reliance_rs50_110s4p__mass_minus_5kg,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.07372263789744,96.16497419877564,0.05790909090909091,5.0,8.188,40.0,160.0,31.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",57.08251953125,254.73515114,236.42850000000004,screening_sensitivity_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1209.9485550789545,58.84578049413418,58.7886350016192,59.945304213323716,20,0.11950986193979879,0.5005443392477517,6.728269334213626,7.488811745064156,0.76054241085053,7.262309621616928,8.013065463990888,0.7507558423739602,5.693604461543409,6.671809873650904,1.003287602161532,3.409850364963806,0.5340402874033015,0.009786568476569831,0.795905594627282,0.23875927804293445,0.19187743689531106,20.01884253796929,57.082513257794375,10.058999910144186,8.939633642986003,4.638078946252577,325.5685292930067,0.2690763404166071,16.940369882270534,52.089511987145194,159.9994602696048,26.812836220037067,39.9998650674012,6.703209055009267,20.54123839973583,326.18174408441087,461.9999933216187,93.45751359098934,98.71321200015325,83.26164192259108,75.45310183092171,22000.0,57.082513257794375,True,True,0.3653665005760409,5.631850190969722e-15,converged,12,0.5,0.0005443392477516573,True,True,mass_minus_5kg
reliance_rs50_110s4p__mass_plus_5kg,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.07372263789744,96.16497419877564,0.0760909090909091,5.0,8.188,40.0,160.0,41.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",54.21875,264.73515114,236.42850000000004,screening_sensitivity_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1218.696140712401,59.271218833540146,59.22610428973134,60.38740443053505,20,0.11968985268641637,0.5018690811488874,6.738429120782917,7.497092258998535,0.7586631382156183,7.260984700022009,8.009884770270943,0.748900070248935,5.705534621233839,6.678990387386506,0.9984161704129925,3.4652989523891216,0.5225555792390906,0.00976306796668329,0.7929201861995023,0.23997431334957614,0.19193516394498764,19.90516259503213,54.21869336847653,10.058999970653275,8.926511012046058,4.615910345571345,325.73169485131086,0.26727884332258667,16.854016313233746,49.44751905978578,159.00949646532652,26.811123965107896,39.75237411633163,6.702780991276974,20.242689219732693,326.3540949739828,461.999992984377,93.59800389169564,98.71312213881302,83.38435044878406,56.18877196119252,22000.0,54.21869336847653,True,True,0.3522438696360961,-3.3298024113622884e-15,converged,6,0.5,0.001869081148887397,True,True,mass_plus_5kg
