candidate_id,cell_id,manufacturer,cell_model,form_factor,series_cells,parallel_cells,total_cells,maximum_pack_voltage_v,nominal_pack_voltage_v,nominal_pack_energy_kwh,model_usable_energy_kwh,cell_envelope_l,cell_envelope_vs_baseline_pct,cell_mass_kg,cell_capacity_ah,cell_dcir_mohm,cell_continuous_current_a,pack_current_limit_a,pack_mass_kg,source_url,dcir_basis,cell_nominal_voltage_v,cell_maximum_voltage_v,cell_minimum_voltage_v,cell_pulse_current_a,cell_pulse_duration_s,cell_document_status,power_limit_kw,vehicle_mass_kg,pack_resistance_initial_mohm,simulation_fidelity,regen_endurance_only,regen_command_power_kw,regen_active_rms_target_kw,regen_active_power_threshold_kw,completed_target_distance,target_distance_m,elapsed_time_s,equivalent_average_lap_time_s,fastest_completed_lap_time_s,slowest_completed_lap_time_s,completed_full_laps_before_target,final_soc,remaining_usable_chemical_kwh,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,chemical_energy_kwh,chemical_discharge_energy_kwh,chemical_regenerated_energy_kwh,mechanical_energy_kwh,positive_motor_shaft_energy_kwh,regenerative_wheel_energy_kwh,mechanical_braking_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,motor_loss_kwh,inverter_loss_kwh,drivetrain_loss_kwh,average_battery_terminal_power_kw,peak_battery_terminal_power_kw,peak_regen_terminal_power_kw,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_duration_s,regen_active_duty_fraction,average_motor_shaft_power_kw,peak_motor_shaft_power_kw,peak_pack_current_a,peak_pack_charge_current_a,peak_cell_current_a,peak_cell_charge_current_a,rms_cell_current_a,minimum_terminal_voltage_v,maximum_terminal_voltage_v,battery_discharge_efficiency_pct,battery_charge_storage_efficiency_pct,chemical_to_motor_efficiency_pct,adiabatic_cell_temperature_rise_c,distance_reached_m,maximum_achieved_terminal_power_kw,pack_current_limit_respected,power_limit_respected,regen_active_rms_error_kw,solver_energy_balance_relative,search_status,search_evaluations,reserve_target_kwh,reserve_error_kwh,constraint_valid,equal_reserve_eligible,time_difference_vs_baseline_s,improvement_vs_baseline_pct,performance_per_pack_kg,overall_rank,cell_rank,pareto_frontier
reliance_rs50_110s4p,reliance_rs50,Reliance,INR21700-RS50,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.07372263789744,96.16497419877564,0.067,5.0,8.188,40.0,160.0,36.85,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",48.71875,259.73515114,236.42850000000004,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1216.0261253241367,59.14136278404595,59.10072529737968,60.26942451948242,20,0.1199118596352885,0.5035031922565611,6.767884578397529,7.594739263423245,0.8268546850257146,7.259215377928134,8.075696367571112,0.8164809896429764,5.735948815487024,6.780845097243739,1.071688494109449,3.510314165187678,0.4913307995306049,0.0103736953827381,0.7882816833473119,0.2436540795631937,0.1963133397838298,20.036069928790948,48.718750000545455,10.058999987211113,8.802970363471472,4.762103737964253,355.8422758766859,0.2926271635667652,16.98106258222791,44.38240200318655,148.12209534916838,26.809140659664333,37.030523837292094,6.702285164916083,19.6491633300322,328.6902746233839,461.9999930671231,94.0443884681053,98.74540284156272,83.96607287605565,59.99969058039951,22000.0,48.718750000545455,True,True,0.2287032210615098,-5.070223040750626e-15,converged,7,0.5,0.0035031922565611,True,True,-26.17237847838146,2.1069401064535724,0.02231616697805872,1.0,1.0,True
tenpower_60xg_125s3p,tenpower_60xg,Tenpower,INR21700-60XG,21700,125,3,375,525.0,450.0,8.1,7.939125,9.598142333493062,83.35093265725742,0.076,6.0,10.235,40.0,120.0,35.625,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/103029/TENPOWER%C2%A0PRODUCT%C2%A0SPECIFICATION%C2%A0INR21700-60XG%C2%A0%C2%A0V0.1%C2%A0251209%281%29%281%29%281%29.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,160.0,3.0,"V0.1 DRAFT manufacturer specification, effective 2025-12-09",47.671875,258.51015114,447.78125,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1216.8449572794348,59.18118663052338,59.1083564880252,60.27750551942751,20,0.1185040954880498,0.5043513555623601,6.692105632970218,7.506962148944676,0.814856515974457,7.434792409118174,8.234857112688497,0.8000647035703224,5.666179779626996,6.698008209593207,1.0582855691961142,3.453125766686398,0.7426867761479552,0.0147918124041345,0.7781522912119552,0.2477735621312683,0.1939073444697332,19.798397597468472,47.6718749919239,10.05899998951331,8.767847864365564,4.716996403647084,352.1627372390446,0.2894064154453938,16.763226148598775,43.38708627634236,119.99999732758484,23.40168852387305,39.99999910919495,7.8005628412910175,23.40208772721353,358.3703761479118,524.9999879535799,91.1608063894362,98.18473410788825,81.33727298404159,93.81306646079436,22000.0,47.6718749919239,True,True,0.1935807219556018,4.091384783640922e-15,converged,10,0.5,0.0043513555623601,True,True,-25.353546523083423,2.041022143036977,0.023067996683286983,2.0,1.0,True
ampace_jp50_110s4p,ampace_jp50,Ampace,JP50P1 (JP50),21700,110,4,440,462.0,393.8,7.876,7.762699999999999,11.097350780083564,96.37016262167488,0.072,5.0,8.188,40.0,160.0,39.6,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",48.25,262.48515114,236.42850000000004,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1218.4728918638116,59.26036113824019,59.21976101810105,60.38976819063207,20,0.1195323930060921,0.5007101640749556,6.773130588566114,7.601280556181717,0.828149967615601,7.262008408243623,8.079764061682658,0.817755653439036,5.741234715628998,6.78684014752048,1.0724158275810056,3.5270572429976976,0.4888778196775082,0.010394314176565,0.787774616230776,0.2441212567063392,0.1964813993775373,20.01133573151608,48.2499999980574,10.058999999525328,8.806809553496507,4.761410835134383,356.1453769176162,0.2922883055468274,16.96258087830689,43.94985932265998,146.54351909201378,26.81265203583804,36.635879773003445,6.7031630089595104,19.57974581509681,329.04669737512086,461.99999297767965,94.07800151281528,98.74487537486812,83.99799914586963,55.55429769062594,22000.0,48.2499999980574,True,True,0.2325424110865448,5.559016446750051e-15,converged,6,0.5,0.0007101640749556,True,True,-23.725611938706606,1.9099694506215932,0.0207247329186768,3.0,1.0,True
tenpower_50xg_110s4p,tenpower_50xg,Tenpower,INR21700-50XG,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.261820337965192,97.79842765118204,0.075,5.0,8.188,40.0,160.0,41.25,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/95856/INR21700-50XG%20specification.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,140.0,3.0,"V0.1 manufacturer specification, public copy",47.9375,264.13515114,236.42850000000004,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1219.981716255776,59.33374272839214,59.293172223847165,60.46397449824755,20,0.1199307011072914,0.5036418838583349,6.772280441331341,7.601831367183011,0.8295509258516703,7.259076666942829,8.07821477114129,0.8191381041984607,5.740580845949854,6.787560165415267,1.0738249430414497,3.5335865330405856,0.4867962256114885,0.0104128216532097,0.7873279695905698,0.2443716257909173,0.1965346277114181,19.984077846361245,47.937500000401656,10.058999983033155,8.811138044634934,4.7630775127688585,356.4850449501191,0.2922052357015652,16.939672759068394,43.66142454219618,145.45602243442028,26.808837946936087,36.36400560860507,6.702209486734022,19.52661659582916,329.4125293710027,461.99999294372645,94.10286285454904,98.7447640248826,84.0230218892326,53.105042793980566,22000.0,47.937500000401656,True,True,0.2368709022249717,1.0171312328305088e-14,converged,6,0.5,0.0036418838583348,True,True,-22.216787546742125,1.7885054183155014,0.019871137345259755,4.0,1.0,True
tenpower_60xg_120s3p,tenpower_60xg,Tenpower,INR21700-60XG,21700,120,3,360,504.0,432.0,7.776,7.62156,9.21421664015334,80.01689535096712,0.076,6.0,10.235,40.0,120.0,34.2,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/103029/TENPOWER%C2%A0PRODUCT%C2%A0SPECIFICATION%C2%A0INR21700-60XG%C2%A0%C2%A0V0.1%C2%A0251209%281%29%281%29%281%29.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,160.0,3.0,"V0.1 DRAFT manufacturer specification, effective 2025-12-09",42.29296875,257.08515114,429.87,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1221.9283921512442,59.4284192019968,59.38410027726718,60.553201755932704,20,0.1204801261444271,0.4984559681428318,6.437746718771118,7.231501297145951,0.7937545783748324,7.123121768715576,7.901942890807559,0.7788211220919837,5.433076911517905,6.435947990410205,1.0285857219408197,3.2697871484289687,0.6853750499444567,0.0149334562828486,0.7634035016419963,0.2412663056112163,0.1866133428087758,18.966650039757344,42.29296874838936,10.058999998187003,8.740314477090998,4.640251681300671,344.3757545413925,0.2818297346664545,16.006729205326078,38.4377691261907,119.59479257643495,24.33304321762317,39.86493085881165,8.111014405874391,22.89299119058145,344.54200883941166,503.9999879767256,91.5154841926086,98.11863053269887,81.44766520518938,90.18092762427062,22000.0,42.29296874838936,True,True,0.1660473346810356,-1.8853015176479083e-14,converged,12,0.5,-0.0015440318571681,True,True,-20.270111651273965,1.631793275327955,0.023929197708872117,5.0,2.0,True
reliance_rs50_140s3p,reliance_rs50,Reliance,INR21700-RS50,21700,140,3,420,588.0,504.0,7.56,7.40985,10.5703716089021,91.7938390079222,0.067,5.0,8.188,40.0,120.0,35.175,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",42.625,258.06015114,401.2120000000001,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1222.1493185723816,59.43916394616716,59.39635523474024,60.56909369997955,20,0.1226247431957758,0.4996884244023302,6.464854389862106,7.266536296487169,0.8016819066250632,6.910178905109656,7.701376592684498,0.7911976875748431,5.449089795524484,6.462806227908092,1.0397091614190854,3.283825733425332,0.4453245152475492,0.01048421905022,0.7625795065787758,0.2531850877588461,0.1875628847331796,19.04307063779229,42.62500000046231,10.058999974670604,8.765659244852497,4.669965589365278,346.85520243814835,0.2838075488544372,16.05100372416265,38.696192738707325,100.6121182144972,21.025211221523985,33.53737273816573,7.008403740507994,19.10361505449121,423.65623449875926,587.9999875595735,94.35373285588472,98.69222206917992,83.91754578067356,56.97115333657346,22000.0,42.62500000046231,True,True,0.1913921024425349,-1.16193079003927e-14,converged,6,0.5,-0.0003115755976697,True,True,-20.049185230136572,1.614008161237002,0.0232617092924736,6.0,2.0,True
molicel_p50b_110s4p,molicel_p50b,Molicel,INR-21700-P50B,21700,110,4,440,462.0,396.0,7.92,7.762699999999999,11.258091711235346,97.76604799846749,0.071,5.0,12.8,60.0,240.0,39.05,https://www.molicel.com/wp-content/uploads/Product-Data-Sheet-of-INR-21700-P50B-80122.pdf,Published typical DCIR at 50% SOC and 23 degC.,3.6,4.2,2.5,,,Official manufacturer product data sheet,43.25,261.93515114,369.6,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1224.091904117029,59.53364148578777,59.49141144630221,60.66131702318792,20,0.1197666173824477,0.5024341017641224,6.528119165290004,7.331339673007764,0.8032205077177594,7.2602840592245075,8.048041111461405,0.7877570522368971,5.516513931957529,6.530285289102308,1.0397654945074652,3.354037663189989,0.7321648939345027,0.0154634554808623,0.7727363864270598,0.2388688469054155,0.1892512695902445,19.19890893486147,43.24999999956304,10.058999994245855,8.74125534875837,4.665674434494621,348.71365030569143,0.2848753832394866,16.22382280958902,39.33648199182041,139.3619628835548,26.53468974479215,34.8404907208887,6.6336724361980375,19.11880825060528,310.15092614511826,461.9999898360911,91.09470952586253,98.0748181436752,81.14130132613731,84.37239494763796,22000.0,43.24999999956304,True,True,0.1669882063484085,6.132192884827753e-15,converged,7,0.5,0.0024341017641223,True,True,-18.1065996854893,1.4576253014363512,0.02092015684128801,7.0,1.0,False
ampace_jp50_140s3p,ampace_jp50,Ampace,JP50P1 (JP50),21700,140,3,420,588.0,501.2,7.518,7.40985,10.59292574462522,91.989700684326,0.072,5.0,8.188,40.0,120.0,37.8,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",42.3125,260.68515114,401.2120000000001,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1224.5565037342585,59.55623726225976,59.51316009112124,60.68724649567106,20,0.1221733414473358,0.496513648472659,6.46976951697427,7.27225673743001,0.8024872204557396,6.91335369221266,7.705340001728847,0.7919863095161879,5.453650518157435,6.467567323900691,1.0399146725571866,3.2989648548060115,0.4435841752383889,0.0105009109395517,0.7624025878275665,0.2537164109892687,0.1876870499114471,19.02008620270396,42.31249999886558,10.058999983538309,8.763877502952093,4.668688913670316,347.4990474981412,0.2837754292582256,16.03285908448971,38.406715275549445,99.81331372950812,21.02849468235937,33.27110457650271,7.009498227453122,19.04682553491082,423.9162159796567,587.9999874415556,94.37943991826882,98.69145443417924,83.93617053172947,52.80763990933202,22000.0,42.31249999886558,True,True,0.1896103605421313,-1.594688251817863e-15,converged,6,0.5,-0.0034863515273409,True,True,-17.642000068259676,1.4202239025610968,0.02160376134082211,8.0,2.0,True
tenpower_50xg_140s3p,tenpower_50xg,Tenpower,INR21700-50XG,21700,140,3,420,588.0,504.0,7.56,7.40985,10.749919413512227,93.3530445761283,0.075,5.0,8.188,40.0,120.0,39.375,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/95856/INR21700-50XG%20specification.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,140.0,3.0,"V0.1 manufacturer specification, public copy",42.0,262.26015114,401.2120000000001,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1226.1911480502984,59.63573809740178,59.592426498500345,60.76735543172042,20,0.1232842690896225,0.5043279686531552,6.464830108921695,7.268200778406623,0.8033706694849275,6.905539308169589,7.698403189485505,0.792863881315918,5.448981676705919,6.46363460370794,1.040669668720022,3.302104387010285,0.4407091992478936,0.0105067881690095,0.7618841189767994,0.2539643132389759,0.1876076068106992,18.9802286773346,41.99999999869747,10.058999995510831,8.765284502024087,4.667850517985652,347.72592677024625,0.2835821538290721,15.997778215355902,38.116991438035086,98.92589793972634,21.020177018047704,32.97529931324211,7.006725672682568,18.974130591187315,424.5597645678846,587.9999874240285,94.4117968299393,98.69216184158854,83.96071814653702,50.366765628330704,22000.0,41.99999999869747,True,True,0.1910173596141255,-1.2739733499644057e-15,converged,6,0.5,0.0043279686531552,True,True,-16.007355752219837,1.2886310604319202,0.02071196276144021,9.0,2.0,True
ampace_jp50_135s3p,ampace_jp50,Ampace,JP50P1 (JP50),21700,135,3,405,567.0,483.3,7.2495,7.1452125,10.214606968031465,88.70435423131437,0.072,5.0,8.188,40.0,120.0,36.45,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",42.34375,259.33515114,386.8830000000001,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1226.6641530826705,59.65874267077042,59.61637046051924,60.77986759852312,20,0.12562081849543,0.5021752839152955,6.204292891617624,6.934575152143184,0.7302822605255596,6.643172743228192,7.363315494365276,0.7201427511370847,5.211135400203665,6.146610212799084,0.9594613462517114,3.0659789298965503,0.4388798516105673,0.0101395093884748,0.7507325922692243,0.2424248991447356,0.17765178897627,18.2082881884934,42.34371579375257,10.05899994674418,8.893430906645259,4.507507877565952,314.9815931174868,0.2567789988204365,15.293580882418487,38.43164155747564,103.8152692321076,21.76479609555712,34.605089744035865,7.254932031852372,19.281725445058942,407.7854400263509,566.9999876004116,94.17734656962368,98.61156296180906,83.47612182993834,54.18269772969968,22000.0,42.34371579375257,True,True,0.3191637642352969,3.771729796405606e-15,converged,14,0.5,0.0021752839152955,True,True,-15.53435071984768,1.250553005199666,0.0223654063589548,10.0,3.0,True
reliance_rs50_135s3p,reliance_rs50,Reliance,INR21700-RS50,21700,135,3,405,567.0,486.0,7.29,7.1452125,10.192858337155595,88.51548761478212,0.067,5.0,8.188,40.0,120.0,33.91875,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",38.71875,256.80390114,386.8830000000001,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1227.6506667068245,59.7067217058606,59.66172714500797,60.83452073758504,20,0.1251550907298446,0.4990130697953419,6.233441686652294,7.0132357396429175,0.7797940529906238,6.646215817588518,7.415477825845007,0.7692620082564894,5.237757687504378,6.221266862698421,1.0087273591733763,3.1202827277616887,0.4127741309362234,0.0105320447341343,0.7489690974112616,0.2467149017366537,0.1807498555467951,18.279133209893214,38.71874999832804,10.05899999750951,8.739025886477284,4.589878619171409,338.6199736847633,0.2758276298526454,15.359359292001876,35.08895496864931,93.99390429882972,21.76859859745869,31.33130143294325,7.256199532486232,18.691890827514104,411.9282881412478,566.9999876544205,94.57564170982802,98.64938124447826,83.89569773933613,54.76273710596663,22000.0,38.71874999832804,True,True,0.1647587440673223,9.617070493918204e-15,converged,6,0.5,-0.000986930204658,True,True,-14.547837095693694,1.171136259717028,0.024015152955548028,11.0,3.0,True
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,21700,135,3,405,567.0,486.0,7.29,7.1452125,10.365993720172508,90.01900726983801,0.075,5.0,8.188,40.0,120.0,37.96875,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/95856/INR21700-50XG%20specification.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,140.0,3.0,"V0.1 manufacturer specification, public copy",42.1875,260.85390114,386.8830000000001,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1228.058243919801,59.72654420088202,59.68406184986269,60.84820726849536,20,0.1255192609566573,0.5014856764263598,6.205948992127526,6.936257434300219,0.730308442172694,6.643862387722099,7.364038298767214,0.7201759110451137,5.212675305634149,6.148130899208688,0.9594416344354229,3.073458259345388,0.4379133955945743,0.0101325311275804,0.7505950066088902,0.242678679884486,0.1776893133411029,18.19247294032913,42.187490421485975,10.058999992868776,8.885569891916807,4.503312466234888,315.30699944869264,0.2567524797865238,15.280733787011192,38.294665221044,103.3889728639942,21.76566105192883,34.46299095466474,7.255220350642944,19.24941113195224,407.9481708792222,566.9999875971137,94.19094731570571,98.61256825986624,83.48857854579495,51.90084688528288,22000.0,42.187490421485975,True,True,0.3113027495068454,2.5980141818766727e-15,converged,13,0.5,0.0014856764263597,True,True,-14.140259882717146,1.138325303035877,0.02144641647907928,12.0,3.0,False
tenpower_60xg_115s3p,tenpower_60xg,Tenpower,INR21700-60XG,21700,115,3,345,483.0,414.0,7.452,7.303995,8.830290946813616,76.68285804467682,0.076,6.0,10.235,40.0,120.0,32.775,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/103029/TENPOWER%C2%A0PRODUCT%C2%A0SPECIFICATION%C2%A0INR21700-60XG%C2%A0%C2%A0V0.1%C2%A0251209%281%29%281%29%281%29.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,160.0,3.0,"V0.1 DRAFT manufacturer specification, effective 2025-12-09",37.9375,255.66015114,411.95875,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1228.2307628017934,59.734934647085865,59.69055058949242,60.85898565946132,20,0.1239988443153403,0.5020795910358038,6.175035199562063,6.943713002154989,0.768677802592926,6.801932008748706,7.555607268170037,0.7536752594213334,5.192472444574754,6.161129067961856,0.9934939727047204,3.083288030270726,0.6268968091866424,0.0150025431715925,0.74788501089148,0.2346777440958291,0.1788655760166645,18.09930787575529,37.93750000056153,10.058999991664235,8.70138247089328,4.547266841533872,335.3955806304497,0.2730721219401458,15.219371934495095,34.41148461811328,112.48395027886714,25.330064230947148,37.49465009295572,8.44335474364905,22.31434239502536,333.5061800192035,482.9999880518197,91.90145484939626,98.04826637103535,81.54379719969322,86.07278844667857,22000.0,37.93750000056153,True,True,0.1271153284833186,9.06680832699914e-15,converged,7,0.5,0.0020795910358037,True,True,-13.9677410007248,1.1244371135505213,0.024841472126738904,13.0,3.0,True
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,21700,130,3,390,546.0,468.0,7.02,6.880574999999999,9.815345065409094,85.23713622164205,0.067,5.0,8.188,40.0,120.0,32.6625,https://birikimpilleri.net/documents/contract/AB9F4D23-D6A7-CB6F-D0E2EB2F8468BB35.PDF,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,,,"A0 manufacturer specification, dated 2025-01-02",38.375,255.54765114,372.5540000000001,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1230.2861056754437,59.834896133113766,59.790455298598005,60.952666664846745,20,0.1287659702148765,0.5041547233923569,5.971880375482335,6.677182229206427,0.7053018537240934,6.376547540025523,7.071702254705722,0.695154714680198,4.998957257767963,5.8992804991515,0.9234084527010624,2.8953885013042298,0.4046671645431899,0.0101471390438954,0.7371509152305382,0.2357722024838327,0.1705672237963142,17.474609566474207,38.3749808824257,10.058999793424563,8.879634172018182,4.423412137303858,305.1809614892251,0.2480569032531475,14.627691920558986,34.77851784782547,96.82939483508235,22.559594793573783,32.27646494502745,7.519864931191261,18.845062274992475,396.2319247472409,545.9999877904188,94.42114484901045,98.56130549064672,83.42094006044927,55.75207777862548,22000.0,38.3749808824257,True,True,0.3053670296082202,-6.653698690272944e-15,converged,9,0.5,0.0041547233923568,True,True,-11.912398127074539,0.958977014592214,0.02488539038025339,14.0,4.0,True
molicel_p50b_140s3p,molicel_p50b,Molicel,INR-21700-P50B,21700,140,3,420,588.0,504.0,7.56,7.40985,10.746360269815558,93.32213672580986,0.071,5.0,12.8,60.0,180.0,37.275,https://www.molicel.com/wp-content/uploads/Product-Data-Sheet-of-INR-21700-P50B-80122.pdf,Published typical DCIR at 50% SOC and 23 degC.,3.6,4.2,2.5,,,Official manufacturer product data sheet,38.40625,260.16015114,627.1999999999999,native_0p25m,True,10.059,8.574267142409962,1.0,True,22000.0,1230.7658992083145,59.85823086482555,59.81262862546244,60.98743108449405,20,0.12295047684058254,0.5019797033210832,6.243518558895058,7.0188150986287265,0.775296539733668,6.907887210222378,7.667645041537936,0.7597578313155579,5.2468069270278,6.226017229444984,1.00431825888942,3.1423836788159822,0.6643686513273198,0.015538708418110161,0.7486495303847078,0.24806210148255128,0.18075838720836024,18.26234121897612,38.40624999999829,10.058999997961074,8.693807840071809,4.562568651480566,338.95371638812355,0.2754006400454824,15.346951804116477,34.80657806041111,95.59247385086768,20.797935604132835,31.864157950289226,6.932645201377611,18.595821149285022,401.7690687649557,587.999981818378,91.5380806050058,97.99577224690722,81.19855830201813,80.20547098518952,22000.0,38.40624999999829,True,True,0.11954069766184716,1.0215211844598906e-14,converged,5,0.5,0.001979703321083215,True,True,-11.432604594203667,0.9203524685633655,0.021797510378449753,15.0,2.0,False
tenpower_60xg_110s3p,tenpower_60xg,Tenpower,INR21700-60XG,21700,110,3,330,462.0,396.0,7.128,6.98643,8.446365253473894,73.34882073838652,0.076,6.0,10.235,40.0,120.0,31.35,https://www.lithiumlifepo4-battery.com/photo/lithiumlifepo4-battery/document/103029/TENPOWER%C2%A0PRODUCT%C2%A0SPECIFICATION%C2%A0INR21700-60XG%C2%A0%C2%A0V0.1%C2%A0251209%281%29%281%29%281%29.pdf,Estimated as 2.047 x published maximum 5.0 mOhm ACIR; no DCIR value is published.,3.6,4.2,2.5,160.0,3.0,"V0.1 DRAFT manufacturer specification, effective 2025-12-09",36.953125,254.23515114,394.0475,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1232.1464611352658,59.92537441714512,59.87811552809573,61.03475547595994,20,0.1270990071386125,0.5008331497402086,5.87636356058474,6.573639477562813,0.6972759169780723,6.485724971943463,7.168443390098038,0.6827184181545773,4.916901950972027,5.80742194023782,0.913353835144402,2.831090728237483,0.6093614113587211,0.0145574988234949,0.73504597288211,0.2244156367306029,0.1680193943845556,17.169151140209024,36.953114060990806,10.058999794609024,8.816004603026194,4.381922213701489,304.27745981646274,0.2469491001387204,14.365862810814084,33.50573004430304,113.08729040840689,26.388006806408864,37.695763469468965,8.796002268802955,22.465039317904576,319.3605974991917,461.99998840332256,91.70246760465676,97.91223266585976,81.01371000934131,87.46814517110829,22000.0,36.953114060990806,True,True,0.2417374606162319,3.656657614737721e-15,converged,12,0.5,0.0008331497402086,True,True,-10.052042667252408,0.8092138765649695,0.025888096619113662,16.0,4.0,True
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),21700,130,3,390,546.0,465.4,6.981,6.880574999999999,9.836288191437704,85.41900777830273,0.072,5.0,8.188,40.0,120.0,35.099999999999994,https://www.dnkpower.com/wp-content/uploads/2025/09/Full-Tab-Battery-Cell-3.58V-5000mAh-21700B-datasheet.pdf,Estimated as 2.047 x published maximum 4.0 mOhm ACIR; no DCIR value is published.,3.58,4.2,2.5,180.0,5.0,"Manufacturer specification, public copy",38.171875,257.98515114,372.5540000000001,screening_factor8,True,10.059,8.574267142409962,1.0,True,22000.0,1232.563235307409,59.94564420576268,59.90096160934876,61.06423786458318,20,0.1282072161557278,0.5004970000195087,5.976475165004747,6.6828495540349175,0.7063743890301701,6.380205436875481,7.076418047579052,0.6962126107035707,5.003305820172628,5.904673866900962,0.924480047926496,2.9089280457501787,0.403730271870733,0.0101617783265995,0.7369374113986301,0.2362319334334896,0.1707288478706866,17.45574586171316,38.17186769414676,10.058999893846424,8.87780087611176,4.422018353303503,305.6760331525137,0.2480002846071229,14.613368658630469,34.59162689211668,96.28589815542682,22.563974520315497,32.09529938514228,7.521324840105166,18.805021488477387,396.3442229996215,545.9999878298843,94.4383091714207,98.56141750261484,83.44156361594605,51.7602912654786,22000.0,38.17186769414676,True,True,0.3035337337017978,2.801314936610166e-15,converged,12,0.5,0.0004970000195086,True,True,-9.63526849510913,0.7756625423082076,0.02311445585420443,17.0,4.0,True
