case,completed,vehicle_mass_kg,capacity_ah,pack_resistance_ohm,elapsed_time_s,final_soc,terminal_energy_kwh,maximum_terminal_power_w,completed_laps,distance_m,minimum_terminal_voltage_v
130s5p,True,261.07265114,15.0,0.18769469436978717,1319.6821616953894,0.22977991194188774,5.606587244373669,22500.00000080331,21,22469.34423300001,442.8364572615321
