brand,combined_overlay,cornering_runs,donor_lateral_mu_nominal,donor_longitudinal_mu_nominal,donor_tire_key,drive_runs,fx_combined_nrmse,fx_combined_points,fx_combined_rmse_n,fy_combined_nrmse,fy_combined_points,fy_combined_rmse_n,fzmax_n,fzmin_n,fznom_n,generated_tir,lateral_mu_nominal,lateral_nrmse,lateral_overlay,lateral_points,lateral_relaxation_blocks,lateral_relaxation_sigma_rmse_m,lateral_relaxation_source,lateral_rmse_n,longitudinal_combined_source,longitudinal_mu_scale,longitudinal_nrmse,longitudinal_overlay,longitudinal_points,longitudinal_relaxation_source,longitudinal_rmse_n,longitudinal_stiffness_scale,model,pressure_psi,pty1,pty2,relaxation_overlay,relaxation_source,rim_width_in,sha256,sigma_alpha_m,sigma_kappa_m,size,transient_run,use_mode
Hoosier,,"11,12",2.613129166862291,2.2942621025998506,Hoosier_43100_18p0x6p0_10_r20_6in,,0.04656583035101348,4500,190.33445553706719,0.05980188843306695,4500,85.04309940384006,1186.3162499999999,195.9375,676.5550000000001,Round_9_Hoosier_43070_16x6p0_10_r20_6in_12psi_MF52_UM14.tir,2.4032977109264233,0.012881830477585085,plots/overlays/Hoosier_43070_16x6p0_10_r20_6in_12psi_lateral.png,5000,6,0.016293543335340707,transient_step_steer_fit,59.01478282079289,scaled_18in_hoosier_long_combined,0.9197010776976545,0.03912068266469811,,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,197.2109799758897,0.8709178211511913,43070,12.0,6.749811730527442,8.739761844761214,plots/relaxation/Hoosier_43070_16x6p0_10_r20_6in_12psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,6.0,469b9a6ff0d5489c3e65dd6a5eed0552317afb1370b8702c6e9b05a030a28e60,0.30981107698406385,0.19818960413709444,16x6.0-10 R20,10,14
Hoosier,,"11,12",2.540163972859908,2.3360471323541563,Hoosier_43100_18p0x6p0_10_r20_6in,,0.03700306577552764,4500,143.88762386777694,0.05871014963294662,4500,78.80965742501036,1168.0671,198.11835,675.39,Round_9_Hoosier_43070_16x6p0_10_r20_6in_14psi_MF52_UM14.tir,2.5147997463014717,0.010881417095740418,plots/overlays/Hoosier_43070_16x6p0_10_r20_6in_14psi_lateral.png,5000,6,0.012391538416820072,transient_step_steer_fit,48.81180096027834,scaled_18in_hoosier_long_combined,0.9900147286437264,0.018856187755237074,,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,85.57602683944958,0.8729420733746862,43070,14.0,12.70568717401052,19.99999999999999,plots/relaxation/Hoosier_43070_16x6p0_10_r20_6in_14psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,6.0,cf322696bf5aaa1a8376020e4781ab378872dbcf33ca6facafbc3dd5a383ed05,0.25753572406572955,0.20749022190426344,16x6.0-10 R20,10,14
Hoosier,,"14,15",2.7916472748751286,2.3874547169187004,Hoosier_43100_18p0x6p0_10_r20_7in,,0.04625253861541251,4500,197.45463123881987,0.06153047346657869,4500,96.08232630223804,1178.3464,200.5104,666.5,Round_9_Hoosier_43070_16x6p0_10_r20_7in_8psi_MF52_UM14.tir,2.4158942004743396,0.010362718937866132,plots/overlays/Hoosier_43070_16x6p0_10_r20_7in_8psi_lateral.png,5000,0,nan,"transient_step_steer_pressure_extrapolated_from:10,12,14",48.01907789585222,scaled_18in_hoosier_long_combined,0.8654009488295412,0.02318021397199719,,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,116.59216475934709,0.9394569487184333,43070,8.0,6.005966181879253,9.451737958332185,,"lat:transient_step_steer_pressure_extrapolated_from:10,12,14;long:reference_radius_mu_scaled_no_round9_longitudinal_transient",7.0,4fa6caced03c38c6e8202503e8820cdf1973150c32c1e7ef5cd7d02157099c3b,0.2553821393635799,0.1961156545959512,16x6.0-10 R20,13,14
Hoosier,,"14,15",2.7174027582650844,2.309294295909162,Hoosier_43100_18p0x6p0_10_r20_7in,,0.03724784575578408,4500,154.0151862194477,0.054905512639615066,4500,78.91412850980852,1163.6906999999999,197.7866,672.39,Round_9_Hoosier_43070_16x6p0_10_r20_7in_10psi_MF52_UM14.tir,2.4253231345388513,0.009854908669972039,plots/overlays/Hoosier_43070_16x6p0_10_r20_7in_10psi_lateral.png,5000,6,0.008066830256017715,transient_step_steer_fit,47.697521444856584,scaled_18in_hoosier_long_combined,0.8925151515218488,0.01923412980298334,,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,95.08286280390897,0.9021768437807703,43070,10.0,11.467300083918387,19.999999999999996,plots/relaxation/Hoosier_43070_16x6p0_10_r20_7in_10psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,7.0,c68bd735ac028711840475b10fa59d6ece44c5b3aea129b9b9bf27b2a2ae359a,0.23243445157628095,0.19587700142183054,16x6.0-10 R20,13,14
Hoosier,,"14,15",2.6000521127349496,2.2576656100690147,Hoosier_43100_18p0x6p0_10_r20_7in,,0.03922791540373015,4500,155.23655117135053,0.05835332751872972,4500,82.93679663244906,1153.53675,188.16549999999998,669.905,Round_9_Hoosier_43070_16x6p0_10_r20_7in_12psi_MF52_UM14.tir,2.3538356122868094,0.012395458024810471,plots/overlays/Hoosier_43070_16x6p0_10_r20_7in_12psi_lateral.png,5000,6,0.012643453356264907,transient_step_steer_fit,57.27106938939849,scaled_18in_hoosier_long_combined,0.9053032440226172,0.03076707396434499,,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,146.86653526757894,0.8863219833936706,43070,12.0,4.534218718685534,8.716017102362516,plots/relaxation/Hoosier_43070_16x6p0_10_r20_7in_12psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,7.0,7ee5539c498fcf4ea4d7786ab49704a039995f3b61e4a1e979c50452f48f6764,0.20866934518639943,0.19505758995205152,16x6.0-10 R20,13,14
Hoosier,,"14,15",2.5935846481375235,2.3050621665864384,Hoosier_43100_18p0x6p0_10_r20_7in,,0.03165798111653311,4500,116.138332610388,0.05264912672997758,4500,69.38483626645238,1151.7179,192.13604999999998,678.615,Round_9_Hoosier_43070_16x6p0_10_r20_7in_14psi_MF52_UM14.tir,2.416275372441329,0.009918743401914062,plots/overlays/Hoosier_43070_16x6p0_10_r20_7in_14psi_lateral.png,5000,6,0.0037999758530333017,transient_step_steer_fit,44.84647747375002,scaled_18in_hoosier_long_combined,0.9316354390732835,0.019773287231635624,,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,85.38833083590387,0.8880748869016973,43070,14.0,4.377333084487267,9.451737958332185,plots/relaxation/Hoosier_43070_16x6p0_10_r20_7in_14psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,7.0,16365b2e499372ec561a5120390576dbee3af041f157afc28afdcf57d5d2d7b9,0.18613036670039163,0.1999402949508583,16x6.0-10 R20,13,14
Hoosier,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_8psi_combined.png,"28,29",nan,nan,,"69,70",0.06712611850050197,4500,300.0206229577639,0.0874824963826706,4500,126.74805257657208,1332.0551,189.4681,635.355,Round_9_Hoosier_43100_18p0x6p0_10_r20_6in_8psi_MF52_UM14.tir,2.7821635082677405,0.015056651933072254,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_8psi_lateral.png,5000,0,nan,"transient_step_steer_pressure_extrapolated_from:10,12,14",62.919617912060424,direct_drive_brake,1.0,0.024614356569811275,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_8psi_longitudinal.png,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,136.42868959859473,1.0,43100,8.0,6.008929540136918,5.4052667610073195,,"lat:transient_step_steer_pressure_extrapolated_from:10,12,14;long:reference_radius_mu_scaled_no_round9_longitudinal_transient",6.0,27cffbe55a40faea85e51da6ef31aa30622ffd9190e94b3d1fe62e607afd06e8,0.491439920706388,0.2538055003482026,18.0x6.0-10 R20,27,14
Hoosier,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_10psi_combined.png,"28,29",nan,nan,,"69,70",0.05339555534457468,4500,229.94598345586314,0.06101933230892392,4500,91.57628844592529,1345.21,189.0716,653.56,Round_9_Hoosier_43100_18p0x6p0_10_r20_6in_10psi_MF52_UM14.tir,2.859239616790933,0.013472385271625562,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_10psi_lateral.png,5000,6,0.02989129025665758,transient_step_steer_fit,62.99770881800797,direct_drive_brake,1.0,0.018686563875269173,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_10psi_longitudinal.png,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,91.06572692729195,1.0,43100,10.0,5.234664944325981,5.4052667610073195,plots/relaxation/Hoosier_43100_18p0x6p0_10_r20_6in_10psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,6.0,69ea072cfca916edb693839f6c3828782d2d272098e09d5f8c313bf9a5fe95c1,0.42811673992527,0.22997106896391203,18.0x6.0-10 R20,27,14
Hoosier,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_12psi_combined.png,"28,29",nan,nan,,"69,70",0.04656583035101348,4500,190.33445553706719,0.05980188843306695,4500,85.04309940384006,1240.536,182.67,660.69,Round_9_Hoosier_43100_18p0x6p0_10_r20_6in_12psi_MF52_UM14.tir,2.613129166862291,0.012992899675357425,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_12psi_lateral.png,5000,6,0.019037552078312276,transient_step_steer_fit,61.45252409098785,direct_drive_brake,1.0,0.03912068266469811,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_12psi_longitudinal.png,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,197.2109799758897,1.0,43100,12.0,3.5745351994010988,3.6724060203208095,plots/relaxation/Hoosier_43100_18p0x6p0_10_r20_6in_12psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,6.0,618668ca6982058599b80130ae3fa3c16a82c63cee79f41f3b921ceb8bc48eee,0.41429628759887815,0.23249308750880684,18.0x6.0-10 R20,27,14
Hoosier,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_14psi_combined.png,"28,29",nan,nan,,"69,70",0.03700306577552764,4500,143.88762386777694,0.05871014963294662,4500,78.80965742501036,1226.3996000000004,184.5186,677.4549999999999,Round_9_Hoosier_43100_18p0x6p0_10_r20_6in_14psi_MF52_UM14.tir,2.540163972859908,0.01114559925864279,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_14psi_lateral.png,5000,6,0.020519316596469217,transient_step_steer_fit,53.30986936925732,direct_drive_brake,1.0,0.018856187755237074,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_6in_14psi_longitudinal.png,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,85.57602683944958,1.0,43100,14.0,14.306093479740701,19.999999999999996,plots/relaxation/Hoosier_43100_18p0x6p0_10_r20_6in_14psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,6.0,d075705f7e7a0c8771d11c99d0951137f6f5831674aba4b248d431730cbba96d,0.3262217425903965,0.23460071410415717,18.0x6.0-10 R20,27,14
Hoosier,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_7in_8psi_combined.png,"31,32",nan,nan,,"72,73",0.04625253861541251,4500,197.45463123881987,0.06153047346657869,4500,96.08232630223804,1354.7806,189.06,655.625,Round_9_Hoosier_43100_18p0x6p0_10_r20_7in_8psi_MF52_UM14.tir,2.7916472748751286,0.014752549993847052,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_7in_8psi_lateral.png,5000,0,nan,"transient_step_steer_pressure_extrapolated_from:10,12,14",68.22197248999619,direct_drive_brake,1.0,0.02318021397199719,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_7in_8psi_longitudinal.png,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,116.59216475934709,1.0,43100,8.0,6.779350304852795,8.199635517204145,,"lat:transient_step_steer_pressure_extrapolated_from:10,12,14;long:reference_radius_mu_scaled_no_round9_longitudinal_transient",7.0,3ee0fb926462cc050e06cb794929ca35c84bc5d2a96505311e795d59e8a98252,0.3724670592699866,0.23716800520634762,18.0x6.0-10 R20,30,14
Hoosier,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_7in_10psi_combined.png,"31,32",nan,nan,,"72,73",0.03724784575578408,4500,154.0151862194477,0.054905512639615066,4500,78.91412850980852,1238.55775,188.6506,657.54,Round_9_Hoosier_43100_18p0x6p0_10_r20_7in_10psi_MF52_UM14.tir,2.7174027582650844,0.012464945853591007,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_7in_10psi_lateral.png,5000,6,0.031602398052621355,transient_step_steer_fit,60.741855653790935,direct_drive_brake,1.0,0.01923412980298334,plots/overlays/Hoosier_43100_18p0x6p0_10_r20_7in_10psi_longitudinal.png,5000,reference_radius_mu_scaled_no_round9_longitudinal_transient,95.08286280390897,1.0,43100,10.0,3.8070130680613805,5.024550567977073,plots/relaxation/Hoosier_43100_18p0x6p0_10_r20_7in_10psi_lateral_relaxation.png,lat:transient_step_steer_fit;long:reference_radius_mu_scaled_no_round9_longitudinal_transient,7.0,aa6393c3251ea1212bf2268e9c95e3505e20abbf12b0c49336df8378198ea246,0.33321373325214193,0.23325350085078747,18.0x6.0-10 R20,30,14
