soc,vehicle_speed_mps,motor_speed_rpm,maximum_motor_torque_nm,maximum_wheel_force_n
0.05,0.0,0.0,219.99999998719431,3471.8581905069577
0.05,0.35044998613496414,54.16666666666667,219.99999998719431,3471.8581905069577
0.05,0.7008999722699283,108.33333333333334,219.99999998719431,3471.8581905069577
0.05,1.0513499584048924,162.5,219.99999998719431,3471.8581905069577
0.05,1.4017999445398566,216.66666666666669,219.99999998719431,3471.8581905069577
0.05,1.7522499306748207,270.83333333333337,219.99999998719431,3471.8581905069577
0.05,2.102699916809785,325.0,219.99999998719431,3471.8581905069577
0.05,2.453149902944749,379.16666666666674,219.99999998719431,3471.8581905069577
0.05,2.803599889079713,433.33333333333337,219.99999998719431,3471.8581905069577
0.05,3.1540498752146773,487.50000000000006,219.99999998719431,3471.8581905069577
0.05,3.5044998613496414,541.6666666666667,209.66199453221634,3308.712331804866
0.05,3.8549498474846056,595.8333333333334,196.54881836031564,3101.7710222656656
0.05,4.20539983361957,650.0,184.7415492485743,2915.438458740643
0.05,4.555849819754534,704.1666666666667,174.08052167273127,2747.194931874435
0.05,4.906299805889498,758.3333333333335,164.42630383418873,2594.8400442488296
0.05,5.256749792024462,812.5000000000002,155.6576635793317,2456.460610202437
0.05,5.607199778159426,866.6666666666667,147.6694564218633,2330.3973263445396
0.05,5.95764976429439,920.8333333333334,140.37058969493955,2215.2126434865218
0.05,6.308099750429355,975.0000000000001,133.68214516085573,2109.6611392194213
0.05,6.658549736564319,1029.1666666666667,127.53569694585167,2012.6629729510994
0.05,7.008999722699283,1083.3333333333335,121.87183302128688,1923.2805531440004
0.05,7.359449708834247,1137.5,116.63887216360308,1840.6982894375944
0.05,7.709899694969211,1191.6666666666667,111.79176036035642,1764.2051766403927
0.05,8.060349681104174,1245.8333333333335,107.2911268263124,1693.1798975560719
0.05,8.41079966723914,1300.0,103.10247949906625,1627.0781269602035
0.05,8.761249653374104,1354.166666666667,99.19552078004926,1565.4217331902887
0.05,9.111699639509068,1408.3333333333335,95.54356590029784,1507.7895992749936
0.05,9.462149625644031,1462.4999999999998,92.12304860819131,1453.8098221065302
0.05,9.812599611778996,1516.666666666667,88.9131006563548,1403.1530762504697
0.05,10.163049597913961,1570.8333333333337,85.89519365224987,1355.5269619277428
0.05,10.513499584048924,1625.0000000000005,83.0528336041607,1310.6711845918219
0.05,10.863949570183888,1679.1666666666667,80.37129978765734,1268.3534339350472
0.05,11.214399556318853,1733.3333333333335,77.83742114552297,1228.3658552170612
0.05,11.564849542453818,1787.5000000000005,75.43938429211266,1190.5220193482671
0.05,11.91529952858878,1841.6666666666667,73.1665684224572,1154.654317561736
