candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,simulation_mode,event_slug,event_name,raw_simulated_time_s,projected_competition_time_s,event_winner_tmin_s,tmax_s,points,maximum_points,solver_converged,solver_iterations,maximum_speed_mps,maximum_achievable_terminal_power_kw,maximum_achievable_wheel_power_kw,active_limiter_at_peak_terminal_power
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,25.03125,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.260549970543432,3.676588950966878,3.697,5.5455000000000005,100.0,100.0,True,2,33.33928492401859,79.99999954451741,71.24947172940612,terminal_power_limit+motor_voltage
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,25.03125,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.795674863775114,4.777504219890798,4.782,5.9775,75.0,75.0,True,1,11.955369693866256,79.99999954451741,71.24947172940612,terminal_power_limit+motor_voltage
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,25.03125,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.187953821426866,43.87677718817085,43.937,63.70864999999999,125.0,125.0,True,2,32.32286548452219,79.99999954451741,71.24947172940612,terminal_power_limit+motor_voltage
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,25.03125,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.2484201826863135,3.6923458987151645,3.697,5.5455000000000005,100.0,100.0,True,2,34.11967048210791,,80.0,common_vehicle_curve
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,25.03125,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.795674863775114,4.777504219890798,4.782,5.9775,75.0,75.0,True,1,11.955369693866256,,80.0,common_vehicle_curve
tenpower_30xg_120s5p,tenpower_30xg,Tenpower,INR18650-30XG,120,5,600,36.0,258.88515114,6.48,6.3513,25.03125,mass_isolated_common_80kw_curve,autocross,Autocross,52.180342134307466,43.8882323562032,43.937,63.70864999999999,125.0,125.0,True,2,32.83111796906659,,80.0,common_vehicle_curve
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,24.609375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.344016839050327,3.7486156537742414,3.697,5.5455000000000005,96.05510775919872,100.0,True,2,30.532828243549382,55.52789736330417,49.322756587904216,bus_current+motor_voltage
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,24.609375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.791010064006394,4.772857094884817,4.782,5.9775,75.0,75.0,True,1,11.967010121466666,55.52789736330417,49.322756587904216,bus_current+motor_voltage
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,24.609375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.211932776609025,43.896937382175246,43.937,63.70864999999999,125.0,125.0,True,2,30.118607875584896,55.52789736330417,49.322756587904216,bus_current+motor_voltage
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,24.609375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.2429119553458285,3.6875586413923798,3.697,5.5455000000000005,100.0,100.0,True,2,34.17976014711269,,80.0,common_vehicle_curve
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,24.609375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.791010064006394,4.772857094884817,4.782,5.9775,75.0,75.0,True,1,11.967010121466666,,80.0,common_vehicle_curve
tenpower_50xg_120s3p,tenpower_50xg,Tenpower,INR21700-50XG,120,3,360,33.75,256.63515114,6.48,6.351299999999999,24.609375,mass_isolated_common_80kw_curve,autocross,Autocross,52.12042952209785,43.83784060831172,43.937,63.70864999999999,125.0,125.0,True,2,32.90643560000078,,80.0,common_vehicle_curve
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,24.9609375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.264281682987608,3.6798091861091247,3.697,5.5455000000000005,100.0,100.0,True,2,33.30017863772506,79.99999954451741,71.24947172940612,terminal_power_limit+motor_voltage
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,24.9609375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.798771739726681,4.780589361887986,4.782,5.9775,75.0,75.0,True,1,11.947654324412332,79.99999954451741,71.24947172940612,terminal_power_limit+motor_voltage
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,24.9609375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.227784212746926,43.910264402696406,43.937,63.70864999999999,125.0,125.0,True,2,32.285299883833346,79.99999954451741,71.24947172940612,terminal_power_limit+motor_voltage
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,24.9609375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.2520921942013885,3.6955372818822476,3.697,5.5455000000000005,100.0,100.0,True,2,34.07982629180673,,80.0,common_vehicle_curve
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,24.9609375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.798771739726681,4.780589361887986,4.782,5.9775,75.0,75.0,True,1,11.947654324412332,,80.0,common_vehicle_curve
ampace_jp30_120s5p,ampace_jp30,Ampace,JP30P1 (JP30),120,5,600,37.5,260.38515114,6.624,6.3513,24.9609375,mass_isolated_common_80kw_curve,autocross,Autocross,52.22012887988189,43.92169648968804,43.937,63.70864999999999,125.0,125.0,True,2,32.793868370375556,,80.0,common_vehicle_curve
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,23.625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.264648332257016,3.6801255815656044,3.697,5.5455000000000005,100.0,100.0,True,2,32.7860095971114,73.30175940492859,65.07381630706163,bus_current+motor_voltage
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,23.625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.787260922828846,4.769122159071716,4.782,5.9775,75.0,75.0,True,1,11.976382079908406,73.30175940492859,65.07381630706163,bus_current+motor_voltage
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,23.625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.090192896557696,43.7945851495086,43.937,63.70864999999999,125.0,125.0,True,2,31.95314547134985,73.30175940492859,65.07381630706163,bus_current+motor_voltage
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,23.625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.238504900750006,3.6837284246853286,3.697,5.5455000000000005,100.0,100.0,True,2,34.22811646798906,,80.0,common_vehicle_curve
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,23.625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.787260922828846,4.769122159071716,4.782,5.9775,75.0,75.0,True,1,11.976382079908406,,80.0,common_vehicle_curve
molicel_p50b_120s3p,molicel_p50b,Molicel,INR-21700-P50B,120,3,360,31.95,254.83515114,6.48,6.351299999999999,23.625,mass_isolated_common_80kw_curve,autocross,Autocross,52.07229149254016,43.79735231444504,43.937,63.70864999999999,125.0,125.0,True,2,32.95171929742632,,80.0,common_vehicle_curve
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,24.046875,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.294776235253918,3.706124083176908,3.697,5.5455000000000005,99.29466748238407,100.0,True,2,31.91695367901982,65.96099949545007,58.753842940894124,bus_current+motor_voltage
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,24.046875,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.794122557393391,4.775957795143519,4.782,5.9775,75.0,75.0,True,1,11.9592407665077,65.96099949545007,58.753842940894124,bus_current+motor_voltage
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,24.046875,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.19628432102904,43.88378101660531,43.937,63.70864999999999,125.0,125.0,True,2,31.247054667534208,65.96099949545007,58.753842940894124,bus_current+motor_voltage
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,24.046875,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.246584197580861,3.690750225080564,3.697,5.5455000000000005,100.0,100.0,True,2,34.1396554512313,,80.0,common_vehicle_curve
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,24.046875,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.794122557393391,4.775957795143519,4.782,5.9775,75.0,75.0,True,1,11.9592407665077,,80.0,common_vehicle_curve
molicel_p30b_120s5p,molicel_p30b,Molicel,INR-18650-P30B,120,5,600,35.25,258.13515114,6.48,6.3513,24.046875,mass_isolated_common_80kw_curve,autocross,Autocross,52.16040289085096,43.87146170821523,43.937,63.70864999999999,125.0,125.0,True,2,32.852649929576394,,80.0,common_vehicle_curve
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,22.7109375,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.346775558644929,3.7509962567598776,3.697,5.5455000000000005,95.87578165831924,100.0,True,2,30.289982089880194,53.214234654818604,47.248515720430355,bus_current+motor_voltage
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,22.7109375,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.780858714645712,4.762744208630876,4.782,5.9775,75.0,75.0,True,1,11.99242005465998,53.214234654818604,47.248515720430355,bus_current+motor_voltage
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,22.7109375,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.099952270640415,43.80279029745498,43.937,63.70864999999999,125.0,125.0,True,2,29.942111568255577,53.214234654818604,47.248515720430355,bus_current+motor_voltage
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,22.7109375,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.2310204118791805,3.6772235780369686,3.697,5.5455000000000005,100.0,100.0,True,2,34.31081529428065,,80.0,common_vehicle_curve
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,22.7109375,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.780858714645712,4.762744208630876,4.782,5.9775,75.0,75.0,True,1,11.99242005465998,,80.0,common_vehicle_curve
reliance_rs50_115s3p,reliance_rs50,Reliance,INR21700-RS50,115,3,345,28.893750000000004,251.77890114,6.21,6.086662499999999,22.7109375,mass_isolated_common_80kw_curve,autocross,Autocross,51.99011480937267,43.728234535266175,43.937,63.70864999999999,125.0,125.0,True,2,33.029196599324465,,80.0,common_vehicle_curve
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,22.640625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.352855689362547,3.7562430304326155,3.697,5.5455000000000005,95.48135515156231,100.0,True,2,30.23573358922778,53.214234654818604,47.248515720430355,bus_current+motor_voltage
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,22.640625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.785380443237711,4.767248804551808,4.782,5.9775,75.0,75.0,True,1,11.981088360285494,53.214234654818604,47.248515720430355,bus_current+motor_voltage
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,22.640625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.15908197253305,43.8525033167472,43.937,63.70864999999999,125.0,125.0,True,2,29.879733728347507,53.214234654818604,47.248515720430355,bus_current+motor_voltage
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,22.640625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.236301072709782,3.68181305495355,3.697,5.5455000000000005,100.0,100.0,True,2,34.25239330958231,,80.0,common_vehicle_curve
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,22.640625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.785380443237711,4.767248804551808,4.782,5.9775,75.0,75.0,True,1,11.981088360285494,,80.0,common_vehicle_curve
ampace_jp50_115s3p,ampace_jp50,Ampace,JP50P1 (JP50),115,3,345,31.05,253.93515114,6.1755,6.086662499999999,22.640625,mass_isolated_common_80kw_curve,autocross,Autocross,52.04815089969098,43.777047964093065,43.937,63.70864999999999,125.0,125.0,True,2,32.9744582277426,,80.0,common_vehicle_curve
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,22.921875,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.257150047739106,3.6736550295945314,3.697,5.5455000000000005,100.0,100.0,True,2,33.36135194010872,79.99999954559658,71.07521304613276,terminal_power_limit+motor_voltage
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,22.921875,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.79256763383455,4.774408763135515,4.782,5.9775,75.0,75.0,True,1,11.963120879765237,79.99999954559658,71.07521304613276,terminal_power_limit+motor_voltage
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,22.921875,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.148233862743865,43.84338281936649,43.937,63.70864999999999,125.0,125.0,True,2,32.34558315543982,79.99999954559658,71.07521304613276,terminal_power_limit+motor_voltage
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,22.921875,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.244748073718791,3.6891544308511515,3.697,5.5455000000000005,100.0,100.0,True,2,34.15968704516878,,80.0,common_vehicle_curve
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,22.921875,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.79256763383455,4.774408763135515,4.782,5.9775,75.0,75.0,True,1,11.963120879765237,,80.0,common_vehicle_curve
tenpower_30xg_115s5p,tenpower_30xg,Tenpower,INR18650-30XG,115,5,575,34.5,257.38515114,6.21,6.086662499999999,22.921875,mass_isolated_common_80kw_curve,autocross,Autocross,52.14043219865137,43.85466460908326,43.937,63.70864999999999,125.0,125.0,True,2,32.88029652710598,,80.0,common_vehicle_curve
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.3565031247564985,3.7593905397357528,3.697,5.5455000000000005,95.24526929422194,100.0,True,2,30.203347799480735,53.214234654818604,47.248515720430355,bus_current+motor_voltage
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.788082385344735,4.76994050909494,4.782,5.9775,75.0,75.0,True,1,11.97432736401949,53.214234654818604,47.248515720430355,bus_current+motor_voltage
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.19443011083736,43.882222098090914,43.937,63.70864999999999,125.0,125.0,True,2,29.847754680589972,53.214234654818604,47.248515720430355,bus_current+motor_voltage
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.239468945085673,3.684566285583242,3.697,5.5455000000000005,100.0,100.0,True,2,34.21751845375968,,80.0,common_vehicle_curve
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.788082385344735,4.76994050909494,4.782,5.9775,75.0,75.0,True,1,11.97432736401949,,80.0,common_vehicle_curve
tenpower_50xg_115s3p,tenpower_50xg,Tenpower,INR21700-50XG,115,3,345,32.34375,255.22890114,6.21,6.086662499999999,22.5703125,mass_isolated_common_80kw_curve,autocross,Autocross,52.08283796244132,43.80622281821384,43.937,63.70864999999999,125.0,125.0,True,2,32.9417907542374,,80.0,common_vehicle_curve
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.262482059279871,3.678256223067849,3.697,5.5455000000000005,100.0,100.0,True,2,33.23396476238536,78.93152156929165,70.17190970044135,bus_current+motor_voltage
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.795545604167593,4.777375450043397,4.782,5.9775,75.0,75.0,True,1,11.955691940075956,78.93152156929165,70.17190970044135,bus_current+motor_voltage
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.187768583558224,43.87662145030236,43.937,63.70864999999999,125.0,125.0,True,2,32.24784860315771,78.93152156929165,70.17190970044135,bus_current+motor_voltage
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.248267165597168,3.6922129099811776,3.697,5.5455000000000005,100.0,100.0,True,2,34.121334966470776,,80.0,common_vehicle_curve
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.795545604167593,4.777375450043397,4.782,5.9775,75.0,75.0,True,1,11.955691940075956,,80.0,common_vehicle_curve
ampace_jp30_115s5p,ampace_jp30,Ampace,JP30P1 (JP30),115,5,575,35.9375,258.82265114,6.348,6.086662499999999,22.8515625,mass_isolated_common_80kw_curve,autocross,Autocross,52.17868173350217,43.88683581387774,43.937,63.70864999999999,125.0,125.0,True,2,32.83267369864978,,80.0,common_vehicle_curve
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.302282060111452,3.7126011419908855,3.697,5.5455000000000005,98.79606588226392,100.0,True,2,31.604044628521294,63.212623667110094,56.28606757093525,bus_current+motor_voltage
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.7910750159651165,4.7729218007428456,4.782,5.9775,75.0,75.0,True,1,11.966847886322183,63.212623667110094,56.28606757093525,bus_current+motor_voltage
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.167327876151965,43.85943602150586,43.937,63.70864999999999,125.0,125.0,True,2,31.008094015535818,63.212623667110094,56.28606757093525,bus_current+motor_voltage
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.242988458913854,3.6876251314342046,3.697,5.5455000000000005,100.0,100.0,True,2,34.17892300559734,,80.0,common_vehicle_curve
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.7910750159651165,4.7729218007428456,4.782,5.9775,75.0,75.0,True,1,11.966847886322183,,80.0,common_vehicle_curve
molicel_p30b_115s5p,molicel_p30b,Molicel,INR-18650-P30B,115,5,575,33.78125,256.66640114,6.21,6.086662499999999,22.078125,mass_isolated_common_80kw_curve,autocross,Autocross,52.12126358730879,43.83854213011631,43.937,63.70864999999999,125.0,125.0,True,2,32.90565152285855,,80.0,common_vehicle_curve
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.269774614451346,3.68454924344154,3.697,5.5455000000000005,100.0,100.0,True,2,32.486672392234276,70.2475184675531,62.30675915022807,bus_current+motor_voltage
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.7844779624167355,4.766349743199014,4.782,5.9775,75.0,75.0,True,1,11.983348314776768,70.2475184675531,62.30675915022807,bus_current+motor_voltage
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.06111690625615,43.77013964715472,43.937,63.70864999999999,125.0,125.0,True,2,31.72596130498158,70.2475184675531,62.30675915022807,bus_current+motor_voltage
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.235245061022688,3.680895264279801,3.697,5.5455000000000005,100.0,100.0,True,2,34.26404720236426,,80.0,common_vehicle_curve
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.7844779624167355,4.766349743199014,4.782,5.9775,75.0,75.0,True,1,11.983348314776768,,80.0,common_vehicle_curve
molicel_p50b_115s3p,molicel_p50b,Molicel,INR-21700-P50B,115,3,345,30.61875,253.50390114,6.21,6.086662499999999,21.65625,mass_isolated_common_80kw_curve,autocross,Autocross,52.036566441054234,43.76730442099666,43.937,63.70864999999999,125.0,125.0,True,2,32.985374333059525,,80.0,common_vehicle_curve
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.254059453451978,3.670988039443838,3.697,5.5455000000000005,100.0,100.0,True,2,33.431273481010905,79.99999949272333,71.4281374128997,terminal_power_limit+motor_voltage
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.790698229904752,4.772546442311651,4.782,5.9775,75.0,75.0,True,1,11.967789073024766,79.99999949272333,71.4281374128997,terminal_power_limit+motor_voltage
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.12361158308309,43.82268175332667,43.937,63.70864999999999,125.0,125.0,True,2,32.407917392985546,79.99999949272333,71.4281374128997,terminal_power_limit+motor_voltage
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,mass_isolated_common_80kw_curve,acceleration,Acceleration,4.242544733098981,3.687239484741494,3.697,5.5455000000000005,100.0,100.0,True,2,34.18377955873585,,80.0,common_vehicle_curve
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,mass_isolated_common_80kw_curve,skidpad,Skidpad,4.790698229904752,4.772546442311651,4.782,5.9775,75.0,75.0,True,1,11.967789073024766,,80.0,common_vehicle_curve
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,560,33.6,256.48515114,6.048,5.92788,21.65625,mass_isolated_common_80kw_curve,autocross,Autocross,52.116425228840534,43.83447264739557,43.937,63.70864999999999,125.0,125.0,True,2,32.91020029692127,,80.0,common_vehicle_curve
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,280,26.6,249.48515114,6.048,5.92788,20.7421875,pack_aware_full_soc_80kw_terminal,acceleration,Acceleration,4.453513992967114,3.8431048697290144,3.697,5.5455000000000005,89.10801380751437,100.0,True,2,28.322449436222804,42.22544982601894,37.257404128752725,bus_current+motor_voltage
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,280,26.6,249.48515114,6.048,5.92788,20.7421875,pack_aware_full_soc_80kw_terminal,skidpad,Skidpad,4.776022541551842,4.757926359627263,4.782,5.9775,75.0,75.0,True,1,12.004563510578409,42.22544982601894,37.257404128752725,bus_current+motor_voltage
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,280,26.6,249.48515114,6.048,5.92788,20.7421875,pack_aware_full_soc_80kw_terminal,autocross,Autocross,52.21164315160709,43.89669388131447,43.937,63.70864999999999,125.0,125.0,True,2,28.246304728683693,42.22544982601894,37.257404128752725,bus_current+motor_voltage
