soc,vehicle_speed_mps,motor_speed_rpm,maximum_motor_torque_nm,maximum_wheel_force_n
0.05,0.0,0.0,219.99999998719431,3471.8581905069577
0.05,0.35044998613496414,54.16666666666667,219.99999998719431,3471.8581905069577
0.05,0.7008999722699283,108.33333333333334,219.99999998719431,3471.8581905069577
0.05,1.0513499584048924,162.5,219.99999998719431,3471.8581905069577
0.05,1.4017999445398566,216.66666666666669,219.99999998719431,3471.8581905069577
0.05,1.7522499306748207,270.83333333333337,219.99999998719431,3471.8581905069577
0.05,2.102699916809785,325.0,209.18031460489146,3301.110857254944
0.05,2.453149902944749,379.16666666666674,191.7866328638047,3026.6181462577692
0.05,2.803599889079713,433.33333333333337,176.56462921295315,2786.397064193169
0.05,3.1540498752146773,487.50000000000006,163.20395270595327,2575.5499089011623
0.05,3.5044998613496414,541.6666666666667,151.43442953005433,2389.813020542141
0.05,3.8549498474846056,595.8333333333334,141.02448867517523,2225.5319368066466
0.05,4.20539983361957,650.0,131.77759921294637,2079.6051689974634
0.05,4.555849819754534,704.1666666666667,123.52792463614605,1949.4156224058795
0.05,4.906299805889498,758.3333333333335,116.1359120043926,1832.7609878541614
0.05,5.256749792024462,812.5000000000002,109.48419325402938,1727.7890595553365
0.05,5.607199778159426,866.6666666666667,103.47396186785772,1632.940554709261
0.05,5.95764976429439,920.8333333333334,98.02186544751748,1546.9000746479257
0.05,6.308099750429355,975.0000000000001,93.05739035713486,1468.5548314428534
0.05,6.658549736564319,1029.1666666666667,88.52068605017848,1396.9603132295283
0.05,7.008999722699283,1083.3333333333335,84.3607676634565,1331.311919031247
0.05,7.359449708834247,1137.5,80.53403661469929,1270.9216120527544
0.05,7.709899694969211,1191.6666666666667,77.00306449783966,1215.1987281205527
0.05,8.060349681104174,1245.8333333333335,73.73559349682182,1163.634201039698
0.05,8.41079966723914,1300.0,70.70371345384046,1115.7875757648249
0.05,8.761249653374104,1354.166666666667,67.88318323204294,1071.2762987071424
0.05,9.111699639509068,1408.3333333333335,65.2528693783097,1029.7668591743275
0.05,9.462149625644031,1462.4999999999998,62.79428059817292,990.9674428384038
0.05,9.812599611778996,1516.666666666667,60.49118028138764,954.6218169345148
0.05,10.163049597913961,1570.8333333333337,58.329262940678746,920.5042240846235
0.05,10.513499584048924,1625.0000000000005,56.29588315379806,888.4151046850602
0.05,10.863949570183888,1679.1666666666667,54.379827519878745,858.1774981101647
0.05,11.214399556318853,1733.3333333333335,52.57112225401215,829.6340063289033
0.05,11.564849542453818,1787.5000000000005,50.860870234901085,802.6442223255968
0.05,11.91529952858878,1841.6666666666667,49.24111249856651,777.0825443080623
